RowID,MeanIndProduction,VarIndProduction,ResInflow,MaxGrowthRate,MaxMetMaint,MaxActiveDispersal,LogseriesA,StartingSeed,width,height,MeanTotalAbundance,VarTotalAbundance,ImmigrationRate,MeanResourceConcentration,VarResourceConcentration,MeanResourceParticles,VarResourceParticles,Speciation,MeanPerCapitaGrowth,VarPerCapitaGrowth,MeanPerCapitaMaint,VarPerCapitaMaint,MeanPerCapitaActiveDispersal,VarPerCapitaActiveDispersal,MeanSpecGrowth,VarSpecGrowth,MeanSpecDisp,VarSpecDisp,MeanSpecMaint,VarSpecMaint,MeanAvgDist,VarAvgDist,MeanDormFreq,VarDormFreq,TrophicComplexityLevel,ResourceComplexityLevel,SpatialComplexityLevel,MeanEncounter,VarEncounter,Aggregation
11, 5.784313725490196, 106.91426374471357, 96, 0.1, 0.002, 0.1, 0.99, 100, 19.8, 20, 821.23529411764707, 17454.023068050748, 0.0, 0.025245098039215687, 0.0003659938485198, 10.098039215686274, 58.559015763168013, 0.01, 0.09999847127144193, 9.4353750623023209e-13, 0.0010367744120501703, 9.5590930304425176e-09, 0.10000517672118601, 1.7450204321324676e-12, 0.099999999999999978, 7.7037197775489434e-34, 0.099999999999999978, 7.7037197775489434e-34, 0.002, 0.0, 4.3569556139999497, 3.905400390921661, 0.53511307976952383, 0.0029517202850934746, 1, 1, 1, 215.86274509803923, 3230.3537101114962, 0.04996688268996899
12, 3.6470588235294117, 36.424452133794695, 69, 0.1, 0.002, 0.001, 0.99, 100, 19.8, 20, 633.64705882352939, 4865.6793540945791, 0.0, 0.46916666666666673, 0.0090043300653594779, 187.66666666666666, 1440.6928104575165, 0.01, 0.10000260621729318, 5.3965471129634962e-12, 0.0010323788184431759, 3.918701634916897e-09, 0.00099993730892313838, 2.482229997657781e-16, 0.099999999999999992, 7.7037197775489434e-34, 0.0010000000000000002, 0.0, 0.0020000000000000005, 0.0, 6.8385786188089055, 1.8792302934913407, 0.53755430328870824, 0.0012095410781169341, 1, 1, 3, 155.66666666666666, 2128.3790849673201, 0.7838348257811547
13, 3.1176470588235294, 52.456747404844293, 80, 0.1, 0.002, 0.01, 0.99, 100, 19.8, 20, 667.72549019607845, 5750.5128796616682, 0.0, 0.21750000000000003, 0.0055620098039215696, 87.0, 889.92156862745094, 0.01, 0.10000283591587161, 1.7458269453703276e-12, 0.0010262318035443828, 7.2248123793095385e-09, 0.0099994944680239142, 2.8458709518608656e-14, 0.10000000000000003, 0.0, 0.010000000000000002, 0.0, 0.0020000000000000005, 0.0, 8.5971143317941134, 6.5872002085188583, 0.54095846363147315, 0.0022298907635569546, 1, 1, 3, 167.0392156862745, 1421.292579777009, 0.06912247990242698
14, 2.8235294117647061, 45.713956170703575, 86, 0.1, 0.002, 0.01, 0.99, 100, 19.8, 20, 755.86274509803923, 4629.2164552095346, 0.0, 0.15892156862745099, 0.0017721212995001922, 63.568627450980394, 283.53940792003073, 0.01, 0.10000197147365442, 2.2407035393187617e-12, 0.0010404706673891658, 1.6837493372479348e-09, 0.00999991912261812, 2.3266752897972011e-14, 0.099999999999999978, 7.7037197775489434e-34, 0.01, 0.0, 0.002, 0.0, 8.2358875570690788, 7.1448186670495568, 0.53307971016323463, 0.00051971223308768801, 1, 1, 3, 183.72549019607843, 3364.5913110342176, 0.07584635594887756
15, 4.1764705882352944, 28.106113033448672, 48, 0.1, 0.002, 0.001, 0.99, 100, 19.8, 20, 349.9019607843137, 5825.6570549788539, 0.0, 0.61509803921568618, 0.0048166570549788542, 246.0392156862745, 770.66512879661661, 0.01, 0.099996044031461589, 8.9212586398841542e-12, 0.0011446567721098849, 1.0803536370729483e-08, 0.0010000403919346727, 8.5123379680361059e-16, 0.099999999999999992, 7.7037197775489434e-34, 0.0010000000000000002, 0.0, 0.0020000000000000005, 0.0, 4.6743488212314768, 0.81373616033865381, 0.47523356889044654, 0.0033333959415678036, 1, 1, 2, 96.17647058823529, 582.53748558246821, 0.35389091888140906
16, 0.39215686274509803, 6.3952326028450601, 22, 0.1, 0.002, 0.01, 0.99, 100, 19.8, 20, 192.78431372549019, 140.52210688196848, 0.0, 0.022598039215686271, 6.4696270665128811e-05, 9.0392156862745097, 10.351403306420609, 0.01, 0.09999758228567443, 1.1765126635112902e-11, 0.0010298917788200764, 4.1867265759721554e-09, 0.010000312196929548, 4.4372623744716986e-14, 0.099999999999999992, 7.7037197775489434e-34, 0.010000000000000002, 0.0, 0.002, 0.0, 3.3664268941871911, 1.9485625963602637, 0.53890340185874541, 0.001291503489013148, 1, 1, 1, 48.333333333333336, 523.35947712418294, 0.47367431416848316
17, -0.82352941176470584, 1.713956170703576, 9, 0.1, 0.002, 0.1, 0.99, 100, 19.8, 20, 10.137254901960784, 114.31449442522107, 0.0, 0.10789215686274509, 0.00097116974240676662, 43.156862745098039, 155.38715878508265, 0.01, 0.10006132044101428, 2.6620256793783191e-09, 0.00049557122153278288, 1.9361672336924311e-07, 0.099984121924002717, 5.4006855925147462e-10, 0.099999999999999992, 7.7037197775489434e-34, 0.099999999999999992, 7.7037197775489434e-34, 0.0020000000000000005, 0.0, 2.5948288580001839, 1.3873525422776996, 0.83577105887913861, 0.059766858559757267, 1, 1, 1, 1.4313725490196079, 4.0884275278738951, 0.16860980106048362
18, 1.9411764705882353, 17.310265282583622, 41, 0.1, 0.002, 0.1, 0.99, 100, 19.8, 20, 354.47058823529414, 759.54325259515565, 0.0, 0.028088235294117646, 0.00016141868512110723, 11.235294117647058, 25.826989619377159, 0.01, 0.10000117163151365, 2.0629896999485683e-12, 0.0010382410690184267, 1.3762372234592092e-09, 0.099998310698717618, 2.0185045354454204e-12, 0.099999999999999978, 1.9259299443872359e-34, 0.099999999999999978, 1.9259299443872359e-34, 0.002, 0.0, 5.9660451033494546, 3.2932488937814464, 0.53432828898484097, 0.00042505130088955467, 1, 1, 3, 87.235294117647058, 1285.2779700115341, 0.7920012617235842
19, 2.1960784313725492, 22.745866974240677, 24, 0.1, 0.002, 0.01, 0.99, 100, 19.8, 20, 170.15686274509804, 2797.8969627066513, 0.0, 0.34754901960784318, 0.0041091887735486355, 139.01960784313727, 657.47020376778153, 0.01, 0.099993205284585177, 5.7203217172136396e-12, 0.0011307512400490982, 5.0664619434151368e-08, 0.010000219746834777, 5.8421264591582996e-13, 0.099999999999999992, 7.7037197775489434e-34, 0.010000000000000002, 0.0, 0.0020000000000000005, 0.0, 4.0393075749320326, 0.25086282642463587, 0.48288303274869765, 0.015644144092554883, 1, 1, 2, 51.803921568627452, 509.7262591311034, 0.5428158252623414
20, 0.78431372549019607, 10.953479430988082, 24, 0.1, 0.002, 0.001, 0.99, 100, 19.8, 20, 188.37254901960785, 280.19454056132253, 0.0, 0.038823529411764708, 0.00075792964244521342, 15.529411764705882, 121.26874279123413, 0.01, 0.099997752799139902, 2.1113663952914408e-11, 0.0010387540881870905, 6.7938111887028069e-09, 0.00099993504723034287, 1.212106178849046e-15, 0.099999999999999978, 1.9259299443872359e-34, 0.001, 0.0, 0.002, 0.0, 3.1070849841994379, 0.97274845177118496, 0.53396688438868634, 0.0020986196730804702, 1, 1, 1, 55.176470588235297, 493.71395617070357, 0.35105964771416137
21, 2.9803921568627452, 23.509419454056133, 15, 0.1, 0.002, 0.001, 0.99, 100, 19.8, 20, 113.88235294117646, 3654.1430219146473, 0.0, 0.060980392156862753, 0.00129291138023837, 24.352941176470587, 208.69896193771623, 0.01, 0.10000004791788082, 4.2870064073318059e-11, 0.0013187773172484935, 1.0470690890953296e-07, 0.00099996295519689951, 3.6724566402697292e-15, 0.099999999999999992, 7.7037197775489434e-34, 0.001, 0.0, 0.002, 0.0, 3.6081280821550212, 2.1575430369283763, 0.37856712253090097, 0.032308168203112081, 1, 1, 1, 40.137254901960787, 425.21645520953484, 0.23678635971452372
22, -0.21568627450980393, 1.6201460976547482, 9, 0.1, 0.002, 0.1, 0.99, 100, 19.8, 20, 15.372549019607844, 39.606305267204924, 0.0, 0.12230392156862745, 0.00049849096501345638, 48.921568627450981, 79.75855440215301, 0.01, 0.099975803944708647, 4.0868568573588352e-10, 0.0012868964620911972, 2.7705798903043869e-07, 0.1000135967266097, 8.5984912237968271e-11, 0.099999999999999992, 7.7037197775489434e-34, 0.099999999999999992, 7.7037197775489434e-34, 0.0020000000000000005, 0.0, 5.0963409861567719, 0.57857533679848838, 0.3961335876703998, 0.085519251251459427, 1, 1, 3, 7.8431372549019605, 17.5440215301807, 0.33055307497084646
23, 5.3921568627450984, 61.767781622452901, 98, 0.1, 0.002, 0.01, 0.99, 100, 19.8, 20, 825.92156862745094, 14974.425221068821, 0.0, 0.7667156862745097, 0.015710414263744716, 306.68627450980392, 2513.666282199154, 0.01, 0.09999907942523141, 2.7168135420040554e-12, 0.0010702113882647324, 8.779026952912306e-09, 0.0099998903649866598, 1.6004401488685729e-14, 0.099999999999999992, 7.7037197775489434e-34, 0.010000000000000002, 0.0, 0.0020000000000000005, 0.0, 4.7669017286034094, 0.44559101771281756, 0.51655350920691112, 0.0027085350046675725, 1, 1, 2, 201.05882352941177, 2697.1534025374854, 0.5573729625978882
24, 3.3137254901960786, 31.195693963860045, 64, 0.1, 0.002, 0.001, 0.99, 100, 19.8, 20, 626.07843137254906, 5161.836985774702, 0.0, 0.63931372549019616, 0.0057495290272971946, 255.72549019607843, 919.92464436755108, 0.01, 0.099999970535782912, 2.8447813359166631e-12, 0.0010501858528316225, 5.8006871742724931e-09, 0.0010000152329485781, 2.1087060571442991e-16, 0.099999999999999978, 7.7037197775489434e-34, 0.001, 0.0, 0.002, 0.0, 6.6969674100334187, 1.5555336952558929, 0.52765685138714313, 0.001791172905770631, 1, 1, 3, 139.72549019607843, 1681.7285659361783, 0.06850686282950584
25, 5.0, 48.705882352941174, 59, 0.1, 0.002, 0.1, 0.99, 100, 19.8, 20, 494.13725490196077, 11460.000768935022, 0.0, 0.02887254901960784, 0.00071943963860053811, 11.509803921568627, 115.93617839292583, 0.01, 0.099999538821496758, 6.4235068947827229e-12, 0.0010975634532746034, 1.1915146622695313e-08, 0.099995333051632052, 9.7985271233397243e-13, 0.099999999999999964, 1.9259299443872359e-34, 0.099999999999999964, 1.9259299443872359e-34, 0.002, 0.0, 4.3163884546694371, 6.2236943665003714, 0.50136071818247985, 0.0036776934382750604, 1, 1, 1, 125.88235294117646, 2377.5155709342557, 0.42497353324518583
26, 2.6666666666666665, 14.418300653594775, 24, 0.1, 0.002, 0.001, 0.99, 100, 19.8, 20, 211.68627450980392, 2821.3917723952327, 0.0, 0.031911764705882355, 0.00047784025374855818, 12.470588235294118, 82.405997693194919, 0.01, 0.10000096436586708, 9.5086417714348451e-12, 0.0011553134511007039, 1.7918424073298881e-08, 0.0010000121130399465, 4.5562889683818788e-16, 0.099999999999999992, 7.7037197775489434e-34, 0.0010000000000000002, 0.0, 0.0020000000000000005, 0.0, 3.6653489772544194, 1.828442510003855, 0.46927169996981277, 0.0055285964736549913, 1, 1, 1, 57.294117647058826, 663.73702422145334, 0.03357381884920115
27, 4.7450980392156863, 48.229142637447133, 20, 0.1, 0.002, 0.001, 0.99, 100, 19.8, 20, 111.58823529411765, 5144.3206459054218, 0.0, 0.24529411764705883, 0.0064871683967704721, 98.117647058823536, 1037.9469434832754, 0.01, 0.10001804000816573, 9.0543915603252309e-11, 0.0012862065560479484, 1.2257857032522365e-07, 0.0010000118889897521, 8.9504593746926259e-15, 0.099999999999999936, 7.7037197775489434e-34, 0.001, 0.0, 0.002, 0.0, 2.8790306902713829, 0.34477915021517092, 0.39650829168005436, 0.037851738437983194, 1, 1, 1, 61.509803921568626, 2438.5636293733178, 0.7901783924409298
28, 4.1372549019607847, 53.88312187620145, 93, 0.1, 0.002, 0.001, 0.99, 100, 19.8, 20, 801.15686274509801, 7097.426374471358, 0.0, 0.020588235294117654, 0.00030038927335640134, 8.235294117647058, 48.062283737024224, 0.01, 0.10000111031586281, 2.017681613474391e-12, 0.0010591558230229104, 8.7600624396256724e-09, 0.0010000055325859937, 1.432632583412208e-16, 0.10000000000000003, 0.0, 0.0010000000000000002, 0.0, 0.0020000000000000005, 0.0, 4.7314306245543634, 5.0949139670854162, 0.52266881749428951, 0.0027042726907389515, 1, 1, 1, 191.13725490196077, 3736.628219915417, 0.5505544504251597
29, 2.9607843137254903, 11.998462129950022, 29, 0.1, 0.002, 0.01, 0.99, 100, 19.8, 20, 266.60784313725492, 2851.4932718185319, 0.0, 0.19901960784313727, 0.00049707804690503658, 79.607843137254903, 79.532487504805843, 0.01, 0.10000136683878814, 1.453617257065396e-11, 0.00111997983901283, 1.6922442171781004e-08, 0.0099998526245850278, 3.0861969580795521e-14, 0.099999999999999992, 7.7037197775489434e-34, 0.01, 0.0, 0.002, 0.0, 5.1878519770542049, 0.80843323870720563, 0.48891451738726505, 0.0052204201642905923, 1, 1, 3, 68.764705882352942, 745.51326412918104, 0.7160604309310659
30, 0.6470588235294118, 18.620530565167243, 16, 0.1, 0.002, 0.001, 0.99, 100, 19.8, 20, 57.431372549019606, 561.61783929257979, 0.0, 0.19220588235294117, 0.0043896193771626292, 76.882352941176464, 702.3391003460207, 0.01, 0.100011619502198, 1.3325533853802233e-10, 0.0011586476396563661, 2.1601990733391106e-07, 0.0010000227762818181, 3.9051482048400351e-15, 0.099999999999999978, 1.9259299443872359e-34, 0.001, 0.0, 0.002, 0.0, 2.885521031508941, 0.68738269671237784, 0.46759159748038792, 0.066623020453193391, 1, 1, 1, 30.529411764705884, 585.70011534025377, 0.22365161157711333
31, 3.784313725490196, 15.933871587850826, 34, 0.1, 0.002, 0.1, 0.99, 100, 19.8, 20, 345.96078431372547, 3294.1553248750474, 0.0, 0.036617647058823533, 0.0011051038062283739, 14.490196078431373, 180.13225682429834, 0.01, 0.10000326499717341, 7.0399264135603266e-12, 0.0011120883130035653, 3.0427764768123223e-08, 0.099998582576902653, 1.1742055986041607e-11, 0.099999999999999964, 1.9259299443872359e-34, 0.099999999999999964, 1.9259299443872359e-34, 0.002, 0.0, 7.3022299516636906, 4.9024807500932859, 0.49324911904428165, 0.0093967399862368208, 1, 1, 3, 79.901960784313729, 1526.4021530180696, 0.6640486367064924
32, 1.7450980392156863, 15.131103421760864, 40, 0.1, 0.002, 0.01, 0.99, 100, 19.8, 20, 324.66666666666669, 1482.6928104575163, 0.0, 0.39519607843137255, 0.0080997164552095349, 158.07843137254903, 1295.9546328335255, 0.01, 0.099995476484648779, 2.3103240086748298e-12, 0.0010429485404550873, 3.3164129882052563e-09, 0.010000296168929657, 7.8523183222706406e-14, 0.099999999999999978, 7.7037197775489434e-34, 0.01, 0.0, 0.002, 0.0, 7.0750184669805538, 1.9441798166967217, 0.53170516730052586, 0.001023036841737622, 1, 1, 2, 78.666666666666671, 777.83006535947698, 0.1997545869645576
33, 1.0588235294117647, 24.800461361014996, 84, 0.1, 0.002, 0.001, 0.99, 100, 19.8, 20, 739.8039215686274, 731.53018069973086, 0.0, 0.6739215686274509, 0.013108150711264897, 269.56862745098039, 2097.3041138023841, 0.01, 0.099998936020905885, 2.3129844758655297e-12, 0.00099676076450200138, 1.0082420734085358e-09, 0.00099996812040210837, 4.9708826469620737e-16, 0.099999999999999936, 7.7037197775489434e-34, 0.001, 0.0, 0.002, 0.0, 6.0286135212446625, 0.93231533847424619, 0.55738101011964425, 0.00031115904078829763, 1, 1, 3, 175.62745098039215, 2199.1749327181856, 0.6795520566638144
34, 2.2745098039215685, 11.493271818531333, 30, 0.1, 0.002, 0.001, 0.99, 100, 19.8, 20, 244.11764705882354, 1863.4371395617072, 0.0, 0.44887254901960782, 0.0067003219915417137, 179.54901960784315, 1072.0515186466746, 0.01, 0.10000720544652854, 1.8185140185517712e-11, 0.0010665045785304415, 6.3592795337250583e-09, 0.0010000506639713785, 8.7311810475942397e-16, 0.099999999999999936, 1.9259299443872359e-34, 0.0010000000000000002, 0.0, 0.0020000000000000005, 0.0, 3.8590203203038529, 0.37952390103606248, 0.51866954903142193, 0.00196147119944886, 1, 1, 2, 60.666666666666664, 279.43790849673201, 0.6680247925125444
35, 0.86274509803921573, 31.569396386005383, 61, 0.1, 0.002, 0.001, 0.99, 100, 19.8, 20, 457.68627450980392, 1259.5486351403306, 0.0, 0.65441176470588236, 0.01145455594002307, 261.76470588235293, 1832.728950403691, 0.01, 0.099991688197649253, 3.078434767301072e-12, 0.001028837845467354, 9.6116854888423519e-09, 0.00099999895505821198, 2.4694518914483107e-16, 0.099999999999999992, 7.7037197775489434e-34, 0.001, 0.0, 0.002, 0.0, 5.1183412484596049, 0.254958929619786, 0.53955881976585163, 0.0029662454381790757, 1, 1, 2, 105.76470588235294, 711.12110726643584, 0.7151643502675197
36, 4.3921568627450984, 32.395232602845063, 75, 0.1, 0.002, 0.1, 0.99, 100, 19.8, 20, 559.58823529411768, 5788.9088811995389, 0.0, 0.05137254901960784, 0.00039958669742406767, 20.549019607843139, 63.933871587850831, 0.01, 0.099994605886883484, 5.4617464953952316e-12, 0.0010894345935483129, 3.4916477990183895e-09, 0.10000148922899241, 8.059598646581085e-12, 0.099999999999999978, 1.9259299443872359e-34, 0.099999999999999978, 1.9259299443872359e-34, 0.002, 0.0, 6.503202708605988, 3.5565992391009913, 0.50587922391213025, 0.0010773971623164256, 1, 1, 3, 150.94117647058823, 2032.9965397923877, 0.3726019988270633
37, 3.1764705882352939, 13.831603229527104, 11, 0.1, 0.002, 0.01, 0.99, 100, 19.8, 20, 103.45098039215686, 3772.2868127643214, 0.0, 0.17289215686274509, 0.00091332660515186449, 69.156862745098039, 146.13225682429834, 0.01, 0.099997027281981662, 2.091345445188071e-10, 0.0011535109282071355, 8.463932922723964e-08, 0.0099998121112928242, 1.3375508839002109e-12, 0.099999999999999964, 1.9259299443872359e-34, 0.01, 0.0, 0.002, 0.0, 4.0997635019660432, 0.86249548127350839, 0.47013541947900106, 0.026116863565581891, 1, 1, 3, 25.745098039215687, 297.20953479430983, 0.7417277677082235
38, -0.17647058823529413, 0.18454440599769315, 3, 0.1, 0.002, 0.1, 0.99, 100, 19.8, 20, 3.0784313725490198, 8.3075740099961557, 0.0, 0.065000000000000016, 5.8088235294117656e-05, 26.0, 9.2941176470588243, 0.01, 0.099986382930589868, 1.026529186760676e-09, 0.00052951753853885573, 1.5731806301536004e-07, 0.099932828333436918, 2.5998835277984797e-10, 0.10000000000000002, 0.0, 0.10000000000000002, 0.0, 0.0020000000000000005, 0.0, 3.5952135340181894, 0.16263104327673433, 0.81691176470588234, 0.048558627290785597, 1, 1, 2, 0.60784313725490191, 1.1011149557862359, 0.05076279965385229
39, 6.5490196078431371, 63.933871587850831, 67, 0.1, 0.002, 0.1, 0.99, 100, 19.8, 20, 649.98039215686276, 19931.783929257977, 0.0, 0.030784313725490193, 0.0012368848519800078, 12.03921568627451, 202.78277585544018, 0.01, 0.10000168231456259, 1.5527129215573514e-11, 0.0011051200500543387, 2.0801638249232252e-08, 0.099999372785192095, 8.987071565369572e-12, 0.099999999999999992, 7.7037197775489434e-34, 0.099999999999999992, 7.7037197775489434e-34, 0.0020000000000000005, 0.0, 4.5651996403332298, 4.667912853119625, 0.49713528685063424, 0.0064202406187029385, 1, 1, 1, 147.92156862745097, 3192.0722798923489, 0.30686767252154606
40, 1.1176470588235294, 62.652825836216856, 100, 0.1, 0.002, 0.001, 0.99, 100, 19.8, 20, 788.17647058823525, 1811.0865051903115, 0.0, 0.75573529411764695, 0.0061863465974625123, 302.29411764705884, 989.81545559400229, 0.01, 0.099997143189628337, 8.8590437062989524e-12, 0.00098661484551358148, 5.611860893287007e-09, 0.0010000263026841627, 1.530339555404879e-16, 0.099999999999999936, 7.7037197775489434e-34, 0.001, 0.0, 0.002, 0.0, 5.4452969564292042, 0.49384015830516087, 0.56300617805912723, 0.0017321248316787801, 1, 1, 3, 202.78431372549019, 1797.6985774702036, 0.2356886962353019
41, 3.2549019607843137, 18.699730872741256, 30, 0.1, 0.002, 0.1, 0.99, 100, 19.8, 20, 259.29411764705884, 4681.8154555940018, 0.0, 0.36514705882352938, 0.00054814013840830459, 146.05882352941177, 87.702422145328725, 0.01, 0.099996874890189325, 5.3099494752521517e-12, 0.0011635520888193984, 5.1700150488181114e-08, 0.10000322370780264, 1.904114351947117e-11, 0.099999999999999992, 7.7037197775489434e-34, 0.099999999999999992, 7.7037197775489434e-34, 0.002, 0.0, 7.1902060006230331, 1.0369395998637105, 0.46468881144637691, 0.015949841690162427, 1, 1, 2, 60.078431372549019, 881.3663975394079, 0.40947546074686564
