RowID,MeanIndProduction,VarIndProduction,ResInflow,MaxGrowthRate,MaxMetMaint,MaxActiveDispersal,LogseriesA,StartingSeed,width,height,MeanTotalAbundance,VarTotalAbundance,ImmigrationRate,MeanResourceConcentration,VarResourceConcentration,MeanResourceParticles,VarResourceParticles,Speciation,MeanPerCapitaGrowth,VarPerCapitaGrowth,MeanPerCapitaMaint,VarPerCapitaMaint,MeanPerCapitaActiveDispersal,VarPerCapitaActiveDispersal,MeanSpecGrowth,VarSpecGrowth,MeanSpecDisp,VarSpecDisp,MeanSpecMaint,VarSpecMaint,MeanAvgDist,VarAvgDist,MeanDormFreq,VarDormFreq,TrophicComplexityLevel,ResourceComplexityLevel,SpatialComplexityLevel,MeanEncounter,VarEncounter,Aggregation
14, -0.33663366336633666, 1.2134104499558864, 50, 0.2, 0.008, 0.00020456279727404248, 0.99, 100, 19.8, 20, 10.01980198019802, 88.63327124791688, 0.1, 1.5036386138613862, 0.14557481741986081, 601.45544554455444, 23291.970787177725, 0.01, 0.19992621101138491, 1.0369303427079651e-08, 0.0028068664232236877, 3.5384251590902706e-06, 0.00020465851488589247, 3.0218283310678967e-14, 0.19999999999999998, 3.0814879110195774e-33, 0.00020456279727404253, 1.1754943508222875e-38, 0.0080000000000000036, 3.009265538105056e-36, 7.2834464814085029, 6.7487679841567809, 0.74659955391733246, 0.065060907000782445, 1, 3, 3, 0.0, 0.0, 0.14755695826361342
15, -0.16831683168316833, 1.2686991471424371, 37, 0.2, 0.008, 0.0006556435190763641, 0.99, 100, 19.8, 20, 14.712871287128714, 15.927458092343889, 0.1, 1.6196534653465351, 0.13332265219096168, 647.86138613861385, 21331.624350553866, 0.01, 0.19994587308869941, 1.7351649733460889e-09, 0.003403276685723777, 1.4225622316311287e-06, 0.00065562394759927241, 8.8603968812464104e-15, 0.19999999999999993, 3.2798014894515305e-33, 0.00065564351907636416, 3.7243385372587329e-38, 0.0080000000000000019, 3.009265538105056e-36, 5.1415406382258997, 1.2830760506445655, 0.66306249329610756, 0.027171692958265017, 2, 2, 2, 1.386138613861386, 2.4944613273208511, 0.06951697636599541
16, -0.15841584158415842, 5.341241054798548, 97, 0.2, 0.008, 0.0005281891247299974, 0.99, 100, 19.8, 20, 60.78217821782178, 110.98225664150574, 0.1, 7.9940099009900996, 3.1708644900009806, 3197.6039603960394, 507338.31840015692, 0.01, 0.20001728313718672, 1.0932111664268399e-09, 0.0047120590523943009, 3.2889598091554305e-07, 0.00052822246128890243, 2.4959766027602703e-15, 0.19999999999999998, 3.0814879110195774e-33, 0.00052818912472999747, 3.2006034304567236e-38, 0.0080000000000000036, 3.009265538105056e-36, 2.7670075527742028, 0.36781891058727767, 0.51983465442062493, 0.0066868037443670036, 2, 1, 1, 13.712871287128714, 26.204685815116164, 0.38678519511363657
17, -0.60396039603960394, 3.7639447113028135, 96, 0.2, 0.008, 0.0006861507209423315, 0.99, 100, 19.8, 20, 35.821782178217823, 395.86922850700915, 0.1, 4.6857425742574259, 0.93648422581119484, 1874.2970297029703, 149837.4761297912, 0.01, 0.20000296561139214, 6.4676735280219883e-10, 0.0030457910450785572, 8.208377468065657e-07, 0.00068612841175307168, 1.2892713640208002e-14, 0.19999999999999998, 3.0814879110195774e-33, 0.00068615072094233107, 4.70197740328915e-38, 0.0080000000000000036, 3.009265538105056e-36, 2.6975340920703048, 0.37686065024955856, 0.71071286013746116, 0.015787422009774729, 2, 2, 1, 3.8415841584158414, 6.4303499656896381, 0.2402900411069796
18, -0.50495049504950495, 1.6559160866581712, 46, 0.2, 0.008, 0.0008333536550069732, 0.99, 100, 19.8, 20, 12.702970297029703, 102.68405058327616, 0.1, 1.4260148514851485, 0.13514742304676011, 570.40594059405942, 21623.587687481613, 0.01, 0.20002292363871116, 5.4235466292030024e-09, 0.0032585607423117422, 2.6656617069721642e-06, 0.0008334540294423951, 2.745135306871486e-14, 0.19999999999999993, 2.7306254261015067e-33, 0.00083335365500697314, 1.1289401191065533e-38, 0.0080000000000000019, 3.009265538105056e-36, 5.1160243467727087, 1.8422033190568043, 0.70241986743307072, 0.051766733574640011, 2, 3, 2, 0.0, 0.0, 0.21021739592849467
19, -0.079207920792079209, 5.4788746201352803, 25, 0.2, 0.008, 0.0007098068884415562, 0.99, 100, 19.8, 20, 30.920792079207921, 408.44917164983815, 0.1, 2.3252722772277226, 0.14786347784530926, 930.10891089108907, 23658.156455249486, 0.01, 0.20002525183149064, 2.0949795104280658e-09, 0.0029879311691069915, 1.2010996683784186e-06, 0.00070973279608394987, 1.3752039914271362e-14, 0.19999999999999993, 7.093524151604473e-34, 0.00070980688844155589, 1.2942076416974095e-37, 0.0080000000000000019, 3.009265538105056e-36, 2.8557721016829913, 0.46354538397228617, 0.71815975828015044, 0.023431112344843141, 2, 1, 1, 3.7029702970297032, 20.723654543672186, 0.3878080346090051
20, -0.49504950495049505, 3.1212626213116352, 30, 0.2, 0.008, 0.000722942919284362, 0.99, 100, 19.8, 20, 24.495049504950494, 99.992549750024523, 0.1, 2.9148514851485152, 0.33483772546809143, 1165.9405940594058, 53574.036074894611, 0.01, 0.19997314452489712, 1.6446788241311272e-09, 0.0048532218020662706, 1.1934336258157473e-06, 0.00072305534409461739, 1.1124713710929727e-14, 0.19999999999999993, 1.7543124245903533e-33, 0.00072294291928436203, 2.094940427208037e-39, 0.0080000000000000019, 2.4729607887397984e-36, 10.233594121850528, 4.8771256083586811, 0.50193783262339109, 0.023731444378002998, 2, 1, 2, 4.673267326732673, 10.932849720615627, 0.05495976854178931
21, -0.64356435643564358, 2.2689932359572595, 84, 0.2, 0.008, 0.0002854798001295973, 0.99, 100, 19.8, 20, 31.06930693069307, 184.0050975394569, 0.1, 6.568787128712871, 0.62936294726007258, 2627.5148514851485, 100698.07156161159, 0.01, 0.20000984958276341, 1.1888599534296463e-09, 0.0029137412690145525, 3.4842599878848068e-07, 0.00028550341239822066, 6.2132830081495079e-16, 0.19999999999999993, 1.8000770965361886e-33, 0.00028547980012959718, 1.1754943508222875e-38, 0.0080000000000000019, 3.009265538105056e-36, 14.579666257294084, 3.481359677939563, 0.73553373502028641, 0.0078185918132299831, 2, 1, 2, 2.9603960396039604, 4.6716988530536225, 0.10131349070379747
22, -0.35643564356435642, 1.3581021468483483, 30, 0.2, 0.008, 0.0008788427482040347, 0.99, 100, 19.8, 20, 11.594059405940595, 32.835212234094691, 0.1, 0.93923267326732673, 0.043388582001764542, 375.69306930693068, 6942.1731202823266, 0.01, 0.20000178728851004, 1.2148634524375918e-09, 0.0040193537014310988, 1.7050479534507882e-06, 0.00087895484564763735, 5.7917806431959013e-14, 0.1999999999999999, 7.9325431372781202e-34, 0.00087884274820403433, 2.7932539029440494e-39, 0.0080000000000000019, 3.009265538105056e-36, 4.2338735423895715, 1.1415539003583335, 0.62041842063973685, 0.036800879378091268, 2, 3, 2, 0.019801980198019802, 0.019409861778257043, 0.12199775612651384
23, -0.24752475247524752, 0.93873149691206736, 9, 0.2, 0.008, 0.0008431807325778527, 0.99, 100, 19.8, 20, 8.0693069306930685, 32.163513381041078, 0.1, 0.29250000000000004, 0.0069388613861386143, 117.0, 1110.2178217821781, 0.01, 0.19999495969837902, 7.384894469872e-09, 0.0034312919435449977, 2.616172092690683e-06, 0.00084308352563294462, 1.1728095792003631e-13, 0.19999999999999998, 2.6924881994799772e-33, 0.00084318073257785289, 1.0579449157400588e-37, 0.0080000000000000019, 1.3407618734131438e-36, 7.1528905011496375, 8.3855244766487829, 0.68148464040681322, 0.05246481975855815, 2, 3, 2, 0.0099009900990099011, 0.0098029604940692051, 0.06257014931762514
24, -0.36633663366336633, 1.0242133124203507, 48, 0.2, 0.008, 0.0004699064627339127, 0.99, 100, 19.8, 20, 12.277227722772277, 53.804332908538399, 0.1, 2.4685891089108916, 0.14504015047544358, 987.43564356435638, 23206.424076070973, 0.01, 0.20000847541738329, 1.9525096034561738e-09, 0.0029327694949216401, 1.8930189187753682e-06, 0.00046983423837890556, 1.4414550282479106e-14, 0.1999999999999999, 2.059410237562589e-34, 0.00046990646273391273, 0.0, 0.0080000000000000019, 8.0445712404788631e-37, 10.291636064604814, 4.6213506168232614, 0.72004054911350535, 0.037216185751270205, 2, 2, 2, 0.62376237623762376, 0.72973237917851164, 0.3071808729143736
25, -7.0594059405940595, 435.75884717184584, 96, 0.2, 0.008, 2.22742100085106e-05, 0.99, 100, 19.8, 20, 1299.3663366336634, 123194.21233212431, 0.1, 2.4230693069306928, 0.43436236153318297, 969.22772277227727, 69497.977845309288, 0.01, 0.20000644049619271, 6.9462773498694683e-11, 0.0036718409765157715, 2.2472010566547308e-07, 2.2273717551442704e-05, 1.2092185537035198e-19, 0.1999999999999999, 5.8731328997155312e-34, 2.2274210008510606e-05, 7.433219614768101e-41, 0.0080000000000000019, 2.2941925389513794e-36, 2.8634276832129224, 0.37098509652052936, 0.6410318058268496, 0.0043430121744896522, 1, 1, 1, 231.74257425742573, 4054.2901676306246, 0.239053753670808
26, -0.25742574257425743, 1.2208606999313794, 96, 0.2, 0.008, 0.00017613200902826033, 0.99, 100, 19.8, 20, 11.108910891089108, 8.3742770316635635, 0.1, 2.9310148514851484, 0.54463368542299784, 1172.4059405940593, 87141.389667679658, 0.01, 0.19999642922166477, 3.7852223106970172e-09, 0.0027711784620943008, 1.3181967933293123e-06, 0.00017612999704013708, 1.3349382675174276e-15, 0.1999999999999999, 1.3653127130507534e-33, 0.00017613200902826036, 5.7465379774109354e-40, 0.0080000000000000019, 3.009265538105056e-36, 6.1633507076131417, 4.8807465892448594, 0.74824024742487194, 0.026194618474515374, 1, 3, 3, 0.0099009900990099011, 0.0098029604940692069, 0.1812027785164977
27, -3.7920792079207919, 25.630036270953831, 63, 0.2, 0.008, 0.0005774699636844924, 0.99, 100, 19.8, 20, 134.64356435643563, 7161.0016665032845, 0.1, 1.6649257425742574, 0.21658062567395356, 665.97029702970292, 34652.900107832567, 0.01, 0.20000213660268437, 2.207848084716157e-10, 0.0035593167842458795, 2.0864186210887603e-07, 0.00057745188631438754, 1.9932485635779895e-15, 0.19999999999999996, 7.7037197775489434e-34, 0.00057746996368449217, 4.70197740328915e-38, 0.0080000000000000019, 3.009265538105056e-36, 2.7158276371225551, 0.98046347396322031, 0.66970580789788114, 0.0041361123825372431, 1, 2, 2, 18.227722772277229, 93.700617586511129, 0.13167853443485827
28, -0.38613861386138615, 0.9103029114792669, 42, 0.2, 0.008, 0.0008456958621555051, 0.99, 100, 19.8, 20, 10.346534653465346, 34.523478090383293, 0.1, 1.3632425742574261, 0.099119126801293977, 545.29702970297035, 15859.060288207043, 0.01, 0.19997060287737678, 3.2812146694146274e-09, 0.0027400540610249152, 1.0792948374260809e-06, 0.00084555028362493195, 3.5400702875328699e-14, 0.19999999999999996, 5.6748193212835784e-33, 0.00084569586215550523, 5.2257125100911598e-38, 0.0080000000000000019, 2.0856295808648902e-36, 7.6367960168660609, 1.6604552828048567, 0.76966999920183055, 0.021941560780389179, 1, 3, 2, 0.0099009900990099011, 0.0098029604940692034, 0.16620181527073707
29, 0.28712871287128711, 443.2343887854131, 82, 0.2, 0.008, 0.0007895618439509285, 0.99, 100, 19.8, 20, 1322.079207920792, 82603.10263699638, 0.1, 2.4972524752475249, 0.31756503774139794, 998.90099009900985, 50810.406038623652, 0.01, 0.20000329123491609, 1.8502073784265738e-11, 0.0027341484385692287, 1.167202956186434e-07, 0.00078957507732320712, 2.3166470846777416e-16, 0.19999999999999993, 7.7037197775489434e-34, 0.00078956184395092893, 1.0579449157400588e-37, 0.0080000000000000019, 3.009265538105056e-36, 5.0906440709341449, 1.4183172528483525, 0.74843606898862114, 0.0023517216796177017, 1, 1, 3, 154.66336633663366, 2456.0648955984707, 0.2217165605800432
30, -0.21782178217821782, 0.74463287912949727, 52, 0.2, 0.008, 0.0009285439821764091, 0.99, 100, 19.8, 20, 8.3267326732673261, 8.1803744730908718, 0.1, 1.6649752475247523, 0.15145501176355256, 665.99009900990097, 24232.801882168416, 0.01, 0.20000459439478166, 5.6385323543286625e-09, 0.00300108089875648, 1.3603328803682471e-06, 0.00092836995281218707, 1.6134043313384315e-13, 0.1999999999999999, 7.7037197775489434e-34, 0.00092854398217640877, 0.0, 0.0080000000000000019, 3.009265538105056e-36, 2.7492704901284508, 0.72499737538332887, 0.72633455653257628, 0.029411257140847177, 2, 3, 1, 0.0, 0.0, 0.2941061764998268
31, -0.31683168316831684, 0.79070679345162243, 73, 0.2, 0.008, 0.00022480088043987933, 0.99, 100, 19.8, 20, 7.6237623762376234, 23.878247230663661, 0.1, 2.1964603960396043, 0.31076339942162534, 878.58415841584156, 49722.143907460064, 0.01, 0.20002525507901156, 2.634347317482786e-08, 0.0028427608972513992, 1.4552367161850194e-06, 0.0002248125897189026, 4.1520401961410813e-15, 0.19999999999999998, 3.0814879110195774e-33, 0.00022480088043987922, 1.932728026073526e-38, 0.0080000000000000036, 3.009265538105056e-36, 11.834695877576644, 6.0378893207746582, 0.74412608007097891, 0.030469791187143835, 2, 3, 3, 0.0, 0.0, 0.11587520180352419
32, -0.28712871287128711, 0.79874522105675894, 3, 0.2, 0.008, 0.0001332089037151385, 0.99, 100, 19.8, 20, 6.5742574257425739, 28.75933731987061, 0.1, 0.19710396039603956, 0.0013507094892657578, 78.841584158415841, 216.11351828252134, 0.01, 0.1999671481397402, 6.9188378646580278e-09, 0.0034667657294332769, 2.9850931638489941e-06, 0.0001332210791469478, 1.3293053607362894e-15, 0.19999999999999998, 3.0814879110195774e-33, 0.00013320890371513848, 7.3468396926392969e-40, 0.0080000000000000019, 3.6375737273797381e-37, 13.680125794351248, 11.751710134265386, 0.69096312722686348, 0.058387056988848419, 2, 2, 2, 0.10891089108910891, 0.13665326928732477, 0.09684549788779843
33, -0.14851485148514851, 0.97794333888834439, 29, 0.2, 0.008, 0.0005533988437546384, 0.99, 100, 19.8, 20, 14.188118811881187, 13.697284579943142, 0.1, 1.6874257425742576, 0.05619052666405254, 674.97029702970292, 8990.4842662484079, 0.01, 0.20004941969496609, 1.1227561155991026e-09, 0.0034028200387222502, 1.1951544795596604e-06, 0.00055334722920405627, 2.5479752815127733e-14, 0.19999999999999998, 2.0289004562653654e-33, 0.0005533988437546384, 6.4012068609134473e-39, 0.0080000000000000019, 1.3705565817112137e-36, 8.401051386235757, 3.5264316074104229, 0.66625002908906383, 0.021540753689731025, 2, 2, 2, 0.67326732673267331, 0.75463189883344728, 0.2484845811003906
34, -11.227722772277227, 97.542201744926956, 75, 0.2, 0.008, 6.114827827466863e-05, 0.99, 100, 19.8, 20, 661.73267326732673, 95105.245368101183, 0.1, 1.8047277227722776, 0.29995209170669546, 721.89108910891093, 47992.334673071273, 0.01, 0.19999366095101209, 1.1787762756573497e-10, 0.0031906859388711115, 2.7864875638258928e-07, 6.1145812599174416e-05, 3.6128326119250798e-18, 0.19999999999999998, 2.9213115592091536e-33, 6.1148278274668612e-05, 1.0911148058375193e-41, 0.0080000000000000019, 1.7876824978841916e-37, 7.1734718481486324, 1.3780278724108341, 0.69790352569698977, 0.0043331320790918606, 1, 1, 2, 91.32673267326733, 2287.4278992255668, 0.3714311902232051
35, -0.39603960396039606, 1.2490932261542986, 35, 0.2, 0.008, 0.0009608707309230673, 0.99, 100, 19.8, 20, 12.663366336633663, 97.233212430153912, 0.1, 2.3748514851485152, 0.082901215567101241, 949.94059405940595, 13264.194490736203, 0.01, 0.20001766657026823, 1.230360347221794e-09, 0.0032290329173887146, 2.8333425223639069e-06, 0.00096077175612776979, 8.2201682364533324e-14, 0.19999999999999996, 7.7037197775489434e-34, 0.00096087073092306725, 1.1754943508222875e-38, 0.0080000000000000019, 3.009265538105056e-36, 6.041870328771104, 2.4242757326052971, 0.7119365045520446, 0.060602133270111713, 2, 2, 3, 0.78217821782178221, 1.5565140672483091, 0.3020112863529211
36, -0.23762376237623761, 2.4781884129006957, 19, 0.2, 0.008, 0.0004179252063225076, 0.99, 100, 19.8, 20, 28.06930693069307, 85.133810410744061, 0.1, 0.58769801980198011, 0.019815678609940206, 235.07920792079207, 3170.5085775904331, 0.01, 0.19996576393602916, 9.9141308173391208e-10, 0.0027052394301288704, 1.298623214842221e-06, 0.00041790081045630376, 1.0110431775915274e-14, 0.19999999999999996, 7.7037197775489434e-34, 0.00041792520632250751, 2.9387358770557188e-39, 0.0080000000000000019, 3.009265538105056e-36, 5.0640798092418207, 1.0615250694270115, 0.7513443344866092, 0.026171364786286015, 1, 2, 3, 2.2871287128712869, 3.7294382903636909, 0.11832591686416974
37, -0.27722772277227725, 1.3488873639839229, 55, 0.2, 0.008, 0.00013878304915041872, 0.99, 100, 19.8, 20, 9.5544554455445549, 27.93020292128222, 0.1, 1.8775742574257426, 0.19678136824821099, 751.02970297029708, 31485.018919713755, 0.01, 0.20006401693286022, 8.3023427311701116e-09, 0.0034361916543025751, 2.3564470559007464e-06, 0.00013882103075328701, 2.1079472648215056e-15, 0.19999999999999996, 2.8679194419390127e-33, 0.0001387830491504187, 1.2147744838324381e-39, 0.0080000000000000019, 2.3537819555475192e-36, 7.0603748655601528, 4.9923242186097463, 0.68822499542928517, 0.046813680176498854, 1, 3, 3, 0.0099009900990099011, 0.0098029604940692034, 0.22124961157989068
38, -0.54455445544554459, 3.2975198509950006, 54, 0.2, 0.008, 0.00043140950059939386, 0.99, 100, 19.8, 20, 30.376237623762375, 125.18517792373298, 0.1, 4.5918069306930693, 0.52559692064503472, 1836.7227722772277, 84095.507303205566, 0.01, 0.20002039480315181, 3.0057101820553979e-10, 0.0035984208956858174, 2.5457324642994614e-06, 0.00043147395972348247, 4.2126251121922477e-15, 0.19999999999999996, 1.6399007447257653e-33, 0.00043140950059939403, 3.9280133010150695e-38, 0.0080000000000000019, 3.009265538105056e-36, 5.6631293680883257, 2.2386761812269893, 0.64239274259900259, 0.048147467887698768, 2, 1, 3, 3.7722772277227721, 9.5223997647289469, 0.20127945481992165
