RowID,MeanIndProduction,VarIndProduction,ResInflow,MaxGrowthRate,MaxMetMaint,MaxActiveDispersal,LogseriesA,StartingSeed,width,height,MeanTotalAbundance,VarTotalAbundance,ImmigrationRate,MeanResourceConcentration,VarResourceConcentration,MeanResourceParticles,VarResourceParticles,Speciation,MeanPerCapitaGrowth,VarPerCapitaGrowth,MeanPerCapitaMaint,VarPerCapitaMaint,MeanPerCapitaActiveDispersal,VarPerCapitaActiveDispersal,MeanSpecGrowth,VarSpecGrowth,MeanSpecDisp,VarSpecDisp,MeanSpecMaint,VarSpecMaint,MeanAvgDist,VarAvgDist,MeanDormFreq,VarDormFreq,TrophicComplexityLevel,ResourceComplexityLevel,SpatialComplexityLevel,MeanEncounter,VarEncounter,IncomingResAgg,MeanIndAgg,VarIndAgg,MeanResAgg,VarResAgg
133, -1.0, 0.0, 18, 0.2, 0.004, 0.1, 0.99, 10, 19.8, 20, 73.430000000000007, 2715.2850999999996, 0.0, 0.41749999999999998, 0.0, 167.0, 0.0, 0.0, 0.1999716585373727, 0.0, 0.0001856725989441737, 0.0, 0.10000589076948219, 0.0, 0.19999999999999998, 0.0, 0.099999999999999992, 0.0, 0.0040000000000000001, 0.0, 6.3988771950622905, 0.0, 0.43604651162790697, 0.0, 1, 1, 2, 3.0, 0.0, 0.5113041692385277, 18.985448116415068, 0.0, 2.4529254743525, 0.0
134, 1.0, 0.0, 11, 0.2, 0.004, 0.001, 0.99, 10, 19.8, 20, 42.600000000000001, 966.94000000000017, 0.0, 0.23749999999999999, 0.0, 95.0, 0.0, 0.0, 0.20003306601690501, 0.0, 0.00025733413585536479, 0.0, 0.0009999699046552412, 0.0, 0.20000000000000001, 0.0, 0.001, 0.0, 0.0040000000000000001, 0.0, 3.7259898984930437, 0.0, 0.1834862385321101, 0.0, 1, 1, 1, 15.0, 0.0, 0.47659473629194277, 1.019367991845056, 0.0, 0.71668533034714443, 0.0
135, 5.0, 0.0, 19, 0.2, 0.004, 0.001, 0.99, 10, 19.8, 20, 58.140000000000001, 1907.1204, 0.0, 0.4425, 0.0, 177.0, 0.0, 0.0, 0.19998390830671439, 0.0, 0.0002542434505168644, 0.0, 0.00099996787478714923, 0.0, 0.19999999999999998, 0.0, 0.001, 0.0, 0.0040000000000000001, 0.0, 3.4682333932374148, 0.0, 0.20496894409937888, 0.0, 1, 1, 1, 21.0, 0.0, 0.3216201289067956, 1.6149068322981366, 0.0, 1.4637904468412943, 0.0
136, 1.0, 0.0, 16, 0.2, 0.004, 0.001, 0.99, 10, 19.8, 20, 16.649999999999999, 61.667499999999997, 0.0, 0.435, 0.0, 174.0, 0.0, 0.0, 0.19997466221248719, 0.0, 0.00028531308670968553, 0.0, 0.0010004527971052221, 0.0, 0.20000000000000001, 0.0, 0.001, 0.0, 0.0040000000000000001, 0.0, 3.4488012413359881, 0.0, 0.375, 0.0, 1, 1, 3, 3.0, 0.0, 0.6951512243456671, 49.743589743589745, 0.0, 2.7107833366553717, 0.0
137, 0.0, 0.0, 8, 0.2, 0.004, 0.001, 0.99, 10, 19.8, 20, 21.43, 46.2851, 0.0, 0.20499999999999999, 0.0, 82.0, 0.0, 0.0, 0.20000127357766398, 0.0, 0.00016070675302158564, 0.0, 0.0010003127601012558, 0.0, 0.20000000000000001, 0.0, 0.001, 0.0, 0.0040000000000000001, 0.0, 4.0403720050269571, 0.0, 0.58620689655172409, 0.0, 1, 1, 2, 1.0, 0.0, 0.48135964117802676, 21.674876847290641, 0.0, 1.9271303824149353, 0.0
138, 3.0, 0.0, 14, 0.2, 0.004, 0.001, 0.99, 10, 19.8, 20, 43.560000000000002, 730.2063999999998, 0.0, 0.35999999999999999, 0.0, 144.0, 0.0, 0.0, 0.19999614565087764, 0.0, 0.00029045779737334789, 0.0, 0.00099988868418561462, 0.0, 0.20000000000000001, 0.0, 0.001, 0.0, 0.0040000000000000001, 0.0, 3.1227442106874093, 0.0, 0.13592233009708737, 0.0, 1, 1, 1, 13.0, 0.0, 0.5941125556859784, 1.5229392727964972, 0.0, 1.4374514374514376, 0.0
139, 0.0, 0.0, 7, 0.2, 0.004, 0.01, 0.99, 10, 19.8, 20, 13.050000000000001, 1.1674999999999998, 0.0, 0.17000000000000001, 0.0, 68.0, 0.0, 0.0, 0.19992450074283455, 0.0, 0.00019999879533879521, 0.0, 0.0099977222815990138, 0.0, 0.20000000000000001, 0.0, 0.01, 0.0, 0.0040000000000000001, 0.0, 3.5131625305775223, 0.0, 0.59999999999999998, 0.0, 1, 1, 3, 2.0, 0.0, 0.48408827305415336, 11.428571428571429, 0.0, 2.4582967515364356, 0.0
140, 3.0, 0.0, 18, 0.2, 0.004, 0.01, 0.99, 10, 19.8, 20, 49.18, 1273.3475999999998, 0.0, 0.45250000000000001, 0.0, 181.0, 0.0, 0.0, 0.20000859239490537, 0.0, 0.00021306099296168382, 0.0, 0.0099994060853941403, 0.0, 0.19999999999999998, 0.0, 0.01, 0.0, 0.0040000000000000001, 0.0, 3.8198274434459862, 0.0, 0.13740458015267176, 0.0, 1, 1, 1, 13.0, 0.0, 0.25626826194281793, 1.5032295948326482, 0.0, 1.7434008594229589, 0.0
141, 1.0, 0.0, 13, 0.2, 0.004, 0.001, 0.99, 10, 19.8, 20, 36.159999999999997, 520.1543999999999, 0.0, 0.33250000000000002, 0.0, 133.0, 0.0, 0.0, 0.20001094794895358, 0.0, 0.00018996235463488738, 0.0, 0.0010002753537327936, 0.0, 0.20000000000000001, 0.0, 0.001, 0.0, 0.0040000000000000001, 0.0, 3.4716159901542554, 0.0, 0.52631578947368418, 0.0, 1, 1, 3, 2.0, 0.0, 0.1743665628118571, 39.438596491228068, 0.0, 2.5518341307814993, 0.0
142, 1.0, 0.0, 13, 0.2, 0.004, 0.01, 0.99, 10, 19.8, 20, 18.199999999999999, 93.900000000000006, 0.0, 0.34999999999999998, 0.0, 140.0, 0.0, 0.0, 0.19997358754175779, 0.0, 0.00028022397831242778, 0.0, 0.0099988761956054974, 0.0, 0.19999999999999998, 0.0, 0.01, 0.0, 0.0040000000000000001, 0.0, 2.5354299041135095, 0.0, 0.51111111111111107, 0.0, 1, 1, 2, 1.0, 0.0, 0.5484423546963952, 23.030303030303031, 0.0, 1.8499486125385407, 0.0
143, 1.0, 0.0, 4, 0.2, 0.004, 0.01, 0.99, 10, 19.8, 20, 28.260000000000002, 268.91239999999999, 0.0, 0.080000000000000002, 0.0, 32.0, 0.0, 0.0, 0.19995022444148469, 0.0, 0.00025206481853733175, 0.0, 0.010000297523511972, 0.0, 0.20000000000000001, 0.0, 0.01, 0.0, 0.0040000000000000001, 0.0, 3.8688091685438848, 0.0, 0.70967741935483875, 0.0, 1, 1, 3, 1.0, 0.0, 0.4308273532706296, 20.306716023268113, 0.0, 6.4516129032258061, 0.0
144, 0.0, 0.0, 2, 0.2, 0.004, 0.01, 0.99, 10, 19.8, 20, 18.77, 45.077100000000002, 0.0, 0.042500000000000003, 0.0, 17.0, 0.0, 0.0, 0.20007373835482772, 0.0, 0.00018644433176295681, 0.0, 0.010000616676422561, 0.0, 0.20000000000000001, 0.0, 0.01, 0.0, 0.0040000000000000001, 0.0, 4.4932752054033518, 0.0, 0.2857142857142857, 0.0, 1, 1, 1, 4.0, 0.0, 0.24061940625811157, 1.0582010582010581, 0.0, 0.0, 0.0
145, 2.0, 0.0, 20, 0.2, 0.004, 0.1, 0.99, 10, 19.8, 20, 29.260000000000002, 324.6524, 0.0, 0.47749999999999998, 0.0, 191.0, 0.0, 0.0, 0.19996993232348839, 0.0, 0.00053730108853418715, 0.0, 0.10000476624501932, 0.0, 0.19999999999999998, 0.0, 0.099999999999999992, 0.0, 0.0040000000000000001, 0.0, 9.1402173308134582, 0.0, 0.34210526315789475, 0.0, 1, 1, 2, 11.0, 0.0, 0.18440175574531315, 13.192982456140351, 0.0, 3.3507853403141361, 0.0
146, 4.0, 0.0, 14, 0.2, 0.004, 0.1, 0.99, 10, 19.8, 20, 26.649999999999999, 612.40750000000003, 0.0, 0.32250000000000001, 0.0, 129.0, 0.0, 0.0, 0.20000335738583269, 0.0, 0.00041727202459968611, 0.0, 0.10000613386104797, 0.0, 0.20000000000000001, 0.0, 0.10000000000000001, 0.0, 0.0040000000000000001, 0.0, 9.6877852240334725, 0.0, 0.27884615384615385, 0.0, 1, 1, 3, 14.0, 0.0, 0.5442244395156745, 3.061986557132188, 0.0, 2.3255813953488373, 0.0
147, 0.0, 0.0, 1, 0.2, 0.004, 0.1, 0.99, 10, 19.8, 20, 9.2400000000000002, 1.2424000000000002, 0.0, 0.025000000000000001, 0.0, 10.0, 0.0, 0.0, 0.19995237196264073, 0.0, 0.00019987692113540367, 0.0, 0.10002169728437307, 0.0, 0.20000000000000001, 0.0, 0.10000000000000001, 0.0, 0.0040000000000000001, 0.0, 4.8812156693382898, 0.0, 1.0, 0.0, 1, 1, 3, 0.0, 0.0, 0.484396222820896, 0.0, 0.0, 0.0, 0.0
148, 1.0, 0.0, 18, 0.2, 0.004, 0.001, 0.99, 10, 19.8, 20, 32.149999999999999, 599.3075, 0.0, 0.41499999999999998, 0.0, 166.0, 0.0, 0.0, 0.20002362050749084, 0.0, 0.00040006519678244219, 0.0, 0.00099996548075899166, 0.0, 0.19999999999999998, 0.0, 0.001, 0.0, 0.0040000000000000001, 0.0, 7.4246435858137065, 0.0, 0.54347826086956519, 0.0, 1, 1, 2, 3.0, 0.0, 0.16033625559997944, 40.324892498805539, 0.0, 3.7093829864914203, 0.0
149, 0.0, 0.0, 8, 0.2, 0.004, 0.001, 0.99, 10, 19.8, 20, 30.460000000000001, 360.30840000000012, 0.0, 0.20749999999999999, 0.0, 83.0, 0.0, 0.0, 0.20001003566630518, 0.0, 0.00028671655031813146, 0.0, 0.0010001559648355166, 0.0, 0.20000000000000001, 0.0, 0.001, 0.0, 0.0040000000000000001, 0.0, 4.0618644490329716, 0.0, 0.23529411764705882, 0.0, 1, 1, 1, 5.0, 0.0, 0.5916849818232208, 1.5803336259877085, 0.0, 0.47017337643255952, 0.0
150, 0.0, 0.0, 4, 0.2, 0.004, 0.01, 0.99, 10, 19.8, 20, 17.73, 68.757100000000023, 0.0, 0.115, 0.0, 46.0, 0.0, 0.0, 0.20001014293887093, 0.0, 0.00019999607668093732, 0.0, 0.010001306579615848, 0.0, 0.20000000000000001, 0.0, 0.0099999999999999985, 0.0, 0.004000000000000001, 0.0, 4.8423438444212739, 0.0, 0.78378378378378377, 0.0, 1, 1, 3, 0.0, 0.0, 0.6343289740318397, 50.450450450450454, 0.0, 5.4106280193236715, 0.0
151, 2.0, 0.0, 20, 0.2, 0.004, 0.001, 0.99, 10, 19.8, 20, 63.890000000000001, 2028.4979000000003, 0.0, 0.48249999999999998, 0.0, 193.0, 0.0, 0.0, 0.20000942674807731, 0.0, 0.00020849579474560752, 0.0, 0.0010000015329513338, 0.0, 0.19999999999999998, 0.0, 0.001, 0.0, 0.0040000000000000001, 0.0, 3.8326844852493815, 0.0, 0.11538461538461539, 0.0, 1, 1, 1, 25.0, 0.0, 0.6188774722847968, 0.92638544251447474, 0.0, 1.3169257340241796, 0.0
152, 2.0, 0.0, 16, 0.2, 0.004, 0.001, 0.99, 10, 19.8, 20, 33.75, 498.88749999999999, 0.0, 0.42749999999999999, 0.0, 171.0, 0.0, 0.0, 0.20000206456115907, 0.0, 0.00030979357812198962, 0.0, 0.00099994623909083419, 0.0, 0.19999999999999998, 0.0, 0.001, 0.0, 0.0040000000000000001, 0.0, 4.3253220082948385, 0.0, 0.20000000000000001, 0.0, 1, 1, 1, 9.0, 0.0, 0.12470084464428327, 0.69912609238451939, 0.0, 1.761265909872721, 0.0
153, 0.0, 0.0, 1, 0.2, 0.004, 0.01, 0.99, 10, 19.8, 20, 11.300000000000001, 7.0300000000000011, 0.0, 0.022499999999999999, 0.0, 9.0, 0.0, 0.0, 0.2000021092478011, 0.0, 0.00017627546076790795, 0.0, 0.010001043455191677, 0.0, 0.20000000000000001, 0.0, 0.01, 0.0, 0.0040000000000000001, 0.0, 5.2383099375338871, 0.0, 0.4375, 0.0, 1, 1, 1, 2.0, 0.0, 0.4272277010997821, 0.0, 0.0, 0.0, 0.0
154, 5.0, 0.0, 20, 0.2, 0.004, 0.1, 0.99, 10, 19.8, 20, 68.079999999999998, 2164.0735999999997, 0.0, 0.48499999999999999, 0.0, 194.0, 0.0, 0.0, 0.20000577178239218, 0.0, 0.00028040146460509799, 0.0, 0.099993864109560154, 0.0, 0.20000000000000001, 0.0, 0.10000000000000001, 0.0, 0.0040000000000000001, 0.0, 3.8525813354417409, 0.0, 0.37423312883435583, 0.0, 1, 1, 2, 7.0, 0.0, 0.5252736183180643, 10.452169961372416, 0.0, 1.6452112600822606, 0.0
155, 0.0, 0.0, 6, 0.2, 0.004, 0.01, 0.99, 10, 19.8, 20, 30.239999999999998, 197.4223999999999, 0.0, 0.155, 0.0, 62.0, 0.0, 0.0, 0.19998060015803354, 0.0, 0.00019253937111562229, 0.0, 0.0099983752526948116, 0.0, 0.19999999999999998, 0.0, 0.01, 0.0, 0.0040000000000000001, 0.0, 4.6819403754836539, 0.0, 0.80392156862745101, 0.0, 1, 1, 2, 0.0, 0.0, 0.3034993587155827, 55.843137254901961, 0.0, 2.9613960867265998, 0.0
156, 0.0, 0.0, 12, 0.2, 0.004, 0.1, 0.99, 10, 19.8, 20, 8.1600000000000001, 1.5944000000000009, 0.0, 0.30499999999999999, 0.0, 122.0, 0.0, 0.0, 0.19994135184467315, 0.0, 0.00014295710600674302, 0.0, 0.10005737572894013, 0.0, 0.20000000000000001, 0.0, 0.10000000000000001, 0.0, 0.004000000000000001, 0.0, 6.5993982658586123, 0.0, 0.59999999999999998, 0.0, 1, 1, 2, 1.0, 0.0, 0.13377006240354952, 17.777777777777779, 0.0, 3.5767511177347244, 0.0
157, 0.0, 0.0, 4, 0.2, 0.004, 0.01, 0.99, 10, 19.8, 20, 11.6, 0.59999999999999998, 0.0, 0.097500000000000003, 0.0, 39.0, 0.0, 0.0, 0.20003390144297492, 0.0, 0.00018275493916275473, 0.0, 0.0099997697187872384, 0.0, 0.20000000000000001, 0.0, 0.01, 0.0, 0.0040000000000000001, 0.0, 3.5224025923084681, 0.0, 0.54545454545454541, 0.0, 1, 1, 2, 1.0, 0.0, 0.49925616471544043, 29.09090909090909, 0.0, 1.0796221322537112, 0.0
158, -1.0, 0.0, 3, 0.2, 0.004, 0.1, 0.99, 10, 19.8, 20, 14.83, 14.901100000000001, 0.0, 0.070000000000000007, 0.0, 28.0, 0.0, 0.0, 0.19992069630564888, 0.0, 0.00018100143311591588, 0.0, 0.10002793011777303, 0.0, 0.19999999999999998, 0.0, 0.099999999999999992, 0.0, 0.0040000000000000001, 0.0, 4.4405367938455766, 0.0, 0.55000000000000004, 0.0, 1, 1, 2, 2.0, 0.0, 0.723755356791116, 12.631578947368421, 0.0, 4.2328042328042326, 0.0
159, 1.0, 0.0, 3, 0.2, 0.004, 0.1, 0.99, 10, 19.8, 20, 16.670000000000002, 46.621100000000006, 0.0, 0.059999999999999998, 0.0, 24.0, 0.0, 0.0, 0.19997908755240984, 0.0, 0.00032270231969647368, 0.0, 0.10000443050813759, 0.0, 0.19999999999999998, 0.0, 0.099999999999999992, 0.0, 0.0040000000000000001, 0.0, 3.471720291565763, 0.0, 0.77419354838709675, 0.0, 1, 1, 3, 0.0, 0.0, 0.6500574418290492, 5.161290322580645, 0.0, 1.4492753623188406, 0.0
160, 0.0, 0.0, 5, 0.2, 0.004, 0.001, 0.99, 10, 19.8, 20, 9.0099999999999998, 0.0098999999999999991, 0.0, 0.115, 0.0, 46.0, 0.0, 0.0, 0.19988087785805536, 0.0, 0.0001578183766582503, 0.0, 0.001000285472442033, 0.0, 0.19999999999999998, 0.0, 0.001, 0.0, 0.0040000000000000001, 0.0, 2.9615822488794041, 0.0, 0.88888888888888884, 0.0, 1, 1, 3, 0.0, 0.0, 0.7736022173806719, 0.0, 0.0, 1.932367149758454, 0.0
161, 1.0, 0.0, 9, 0.2, 0.004, 0.01, 0.99, 10, 19.8, 20, 38.810000000000002, 845.07389999999998, 0.0, 0.255, 0.0, 102.0, 0.0, 0.0, 0.19998275154279738, 0.0, 0.00021802946063478667, 0.0, 0.010000410579373146, 0.0, 0.20000000000000001, 0.0, 0.01, 0.0, 0.0040000000000000001, 0.0, 4.3141030375011153, 0.0, 0.20000000000000001, 0.0, 1, 1, 1, 12.0, 0.0, 0.7409467312865952, 0.43956043956043955, 0.0, 0.77654824305960013, 0.0
162, 0.0, 0.0, 13, 0.2, 0.004, 0.01, 0.99, 10, 19.8, 20, 15.98, 41.379600000000003, 0.0, 0.28249999999999997, 0.0, 113.0, 0.0, 0.0, 0.1999480044874567, 0.0, 0.00018163053536036786, 0.0, 0.00999940939727007, 0.0, 0.20000000000000001, 0.0, 0.01, 0.0, 0.0040000000000000001, 0.0, 2.163694867054879, 0.0, 0.41935483870967744, 0.0, 1, 1, 3, 4.0, 0.0, 0.08507898558644655, 35.268817204301072, 0.0, 3.7294563843236408, 0.0
163, 6.0, 0.0, 12, 0.2, 0.004, 0.1, 0.99, 10, 19.8, 20, 107.89, 5387.7779, 0.0, 0.3125, 0.0, 125.0, 0.0, 0.0, 0.20000954882647329, 0.0, 0.00031322872892110802, 0.0, 0.0999964127274868, 0.0, 0.20000000000000001, 0.0, 0.10000000000000001, 0.0, 0.0040000000000000001, 0.0, 3.5275036305079119, 0.0, 0.58399999999999996, 0.0, 1, 1, 3, 14.0, 0.0, 0.7513044019876445, 3.9710843373493976, 0.0, 3.0451612903225804, 0.0
164, 2.0, 0.0, 17, 0.2, 0.004, 0.01, 0.99, 10, 19.8, 20, 44.770000000000003, 572.93709999999999, 0.0, 0.40999999999999998, 0.0, 164.0, 0.0, 0.0, 0.20001011829100995, 0.0, 0.00019405426998478527, 0.0, 0.010001559184543278, 0.0, 0.20000000000000001, 0.0, 0.01, 0.0, 0.0040000000000000001, 0.0, 3.2626117239701586, 0.0, 0.20618556701030927, 0.0, 1, 1, 1, 14.0, 0.0, 0.1699667683589465, 0.77319587628865982, 0.0, 0.80802035014215168, 0.0
165, 2.0, 0.0, 3, 0.2, 0.004, 0.001, 0.99, 10, 19.8, 20, 44.609999999999999, 747.97790000000009, 0.0, 0.095000000000000001, 0.0, 38.0, 0.0, 0.0, 0.19996232682112516, 0.0, 0.00021705624073973422, 0.0, 0.0010001428899561473, 0.0, 0.20000000000000001, 0.0, 0.001, 0.0, 0.0040000000000000001, 0.0, 3.0136150330261993, 0.0, 0.16853932584269662, 0.0, 1, 1, 1, 4.0, 0.0, 0.27490967625917534, 2.1450459652706844, 0.0, 2.275960170697013, 0.0
166, 1.0, 0.0, 5, 0.2, 0.004, 0.001, 0.99, 10, 19.8, 20, 30.989999999999998, 311.74990000000003, 0.0, 0.16500000000000001, 0.0, 66.0, 0.0, 0.0, 0.20000879738117888, 0.0, 0.0001582912186197441, 0.0, 0.0010000460355638809, 0.0, 0.20000000000000001, 0.0, 0.001, 0.0, 0.0040000000000000001, 0.0, 3.6841540862081188, 0.0, 0.265625, 0.0, 1, 1, 1, 5.0, 0.0, 0.32665765289250465, 0.79365079365079361, 0.0, 1.3053613053613053, 0.0
167, 1.0, 0.0, 14, 0.2, 0.004, 0.01, 0.99, 10, 19.8, 20, 14.41, 2.4818999999999996, 0.0, 0.30499999999999999, 0.0, 122.0, 0.0, 0.0, 0.19994536722328005, 0.0, 0.000190424598003571, 0.0, 0.01000020759881769, 0.0, 0.20000000000000001, 0.0, 0.01, 0.0, 0.0040000000000000001, 0.0, 7.2442449401120257, 0.0, 0.5, 0.0, 1, 1, 2, 3.0, 0.0, 0.3940277513712678, 44.210526315789473, 0.0, 3.9019103102560631, 0.0
168, 0.0, 0.0, 19, 0.2, 0.004, 0.001, 0.99, 10, 19.8, 20, 17.190000000000001, 103.75389999999999, 0.0, 0.47499999999999998, 0.0, 190.0, 0.0, 0.0, 0.19996247809949735, 0.0, 0.0006486668882089131, 0.0, 0.0009998125206490344, 0.0, 0.20000000000000001, 0.0, 0.001, 0.0, 0.0040000000000000001, 0.0, 4.0808988879214292, 0.0, 0.29999999999999999, 0.0, 1, 1, 2, 6.0, 0.0, 0.6734090209409257, 29.061224489795919, 0.0, 1.492620439988861, 0.0
169, 0.0, 0.0, 9, 0.2, 0.004, 0.001, 0.99, 10, 19.8, 20, 26.129999999999999, 98.313100000000034, 0.0, 0.19, 0.0, 76.0, 0.0, 0.0, 0.20003295460940948, 0.0, 0.00024859455387971351, 0.0, 0.00099994060195215517, 0.0, 0.19999999999999998, 0.0, 0.001, 0.0, 0.0040000000000000001, 0.0, 5.1476386363189501, 0.0, 0.44186046511627908, 0.0, 1, 1, 2, 0.0, 0.0, 0.17462515290718772, 23.920265780730897, 0.0, 3.9298245614035086, 0.0
170, 0.0, 0.0, 4, 0.2, 0.004, 0.001, 0.99, 10, 19.8, 20, 11.5, 0.25, 0.0, 0.077499999999999999, 0.0, 31.0, 0.0, 0.0, 0.20001668091135974, 0.0, 0.00019989619709424676, 0.0, 0.00099999891406188845, 0.0, 0.20000000000000001, 0.0, 0.001, 0.0, 0.0040000000000000001, 0.0, 2.7537648898385432, 0.0, 0.90909090909090906, 0.0, 1, 1, 2, 0.0, 0.0, 0.22412619143040668, 14.545454545454545, 0.0, 1.7204301075268817, 0.0
171, 0.0, 0.0, 8, 0.2, 0.004, 0.001, 0.99, 10, 19.8, 20, 19.449999999999999, 81.067499999999995, 0.0, 0.20000000000000001, 0.0, 80.0, 0.0, 0.0, 0.19999203007946656, 0.0, 0.00017027516871648184, 0.0, 0.00099984965708720575, 0.0, 0.19999999999999998, 0.0, 0.001, 0.0, 0.0040000000000000001, 0.0, 4.1953983025070283, 0.0, 0.17948717948717949, 0.0, 1, 1, 1, 5.0, 0.0, 0.7436976756747091, 0.53981106612685559, 0.0, 1.0126582278481013, 0.0
172, 1.0, 0.0, 16, 0.2, 0.004, 0.001, 0.99, 10, 19.8, 20, 26.870000000000001, 82.633100000000013, 0.0, 0.42999999999999999, 0.0, 172.0, 0.0, 0.0, 0.20000128631060407, 0.0, 0.00027338073320733576, 0.0, 0.001000052327195051, 0.0, 0.20000000000000001, 0.0, 0.0010000000000000002, 0.0, 0.004000000000000001, 0.0, 5.7534973672900938, 0.0, 0.63636363636363635, 0.0, 1, 1, 2, 1.0, 0.0, 0.7884342892135775, 36.363636363636367, 0.0, 1.6863865089079286, 0.0
173, 1.0, 0.0, 19, 0.2, 0.004, 0.01, 0.99, 10, 19.8, 20, 50.710000000000001, 1315.1858999999999, 0.0, 0.46750000000000003, 0.0, 187.0, 0.0, 0.0, 0.20001627237679884, 0.0, 0.00018800243851180032, 0.0, 0.010000675591002707, 0.0, 0.19999999999999998, 0.0, 0.01, 0.0, 0.0040000000000000001, 0.0, 6.3952324255207564, 0.0, 0.59842519685039375, 0.0, 1, 1, 2, 2.0, 0.0, 0.43203450598504267, 34.095738032745906, 0.0, 1.8860330055775976, 0.0
174, 1.0, 0.0, 14, 0.2, 0.004, 0.01, 0.99, 10, 19.8, 20, 37.119999999999997, 515.5856, 0.0, 0.3725, 0.0, 149.0, 0.0, 0.0, 0.19998610707507722, 0.0, 0.00022055452182894174, 0.0, 0.010000911325720646, 0.0, 0.19999999999999998, 0.0, 0.01, 0.0, 0.0040000000000000001, 0.0, 4.5690726428181581, 0.0, 0.072289156626506021, 0.0, 1, 1, 1, 8.0, 0.0, 0.17816468455006257, 1.1754334410813987, 0.0, 1.269726101940867, 0.0
175, -1.0, 0.0, 12, 0.2, 0.004, 0.01, 0.99, 10, 19.8, 20, 31.66, 313.84439999999995, 0.0, 0.28499999999999998, 0.0, 114.0, 0.0, 0.0, 0.19998262197517944, 0.0, 0.0001810016757869841, 0.0, 0.010002883684404601, 0.0, 0.20000000000000001, 0.0, 0.01, 0.0, 0.0040000000000000001, 0.0, 4.5973169662022748, 0.0, 0.6333333333333333, 0.0, 1, 1, 2, 1.0, 0.0, 0.27933788116818314, 42.033898305084747, 0.0, 5.0302748020493713, 0.0
176, 0.0, 0.0, 3, 0.2, 0.004, 0.1, 0.99, 10, 19.8, 20, 25.260000000000002, 127.41240000000002, 0.0, 0.074999999999999997, 0.0, 30.0, 0.0, 0.0, 0.20002235966770393, 0.0, 0.00035202876674601732, 0.0, 0.099977945901691137, 0.0, 0.20000000000000001, 0.0, 0.10000000000000001, 0.0, 0.0040000000000000001, 0.0, 4.1978421799842875, 0.0, 0.68000000000000005, 0.0, 1, 1, 3, 5.0, 0.0, 0.6561169202320416, 9.4693877551020407, 0.0, 0.0, 0.0
177, 1.0, 0.0, 11, 0.2, 0.004, 0.001, 0.99, 10, 19.8, 20, 10.869999999999999, 1.3731, 0.0, 0.29499999999999998, 0.0, 118.0, 0.0, 0.0, 0.20000891560080231, 0.0, 0.00020004235839011513, 0.0, 0.00099993799000165076, 0.0, 0.20000000000000001, 0.0, 0.001, 0.0, 0.0040000000000000001, 0.0, 4.173643296696298, 0.0, 0.5714285714285714, 0.0, 1, 1, 2, 0.0, 0.0, 0.5776814416145211, 35.164835164835168, 0.0, 2.0281037230189773, 0.0
178, -1.0, 0.0, 13, 0.2, 0.004, 0.01, 0.99, 10, 19.8, 20, 40.850000000000001, 469.98750000000001, 0.0, 0.36249999999999999, 0.0, 145.0, 0.0, 0.0, 0.20001252183806895, 0.0, 0.00016922150280855464, 0.0, 0.010000104545871937, 0.0, 0.20000000000000001, 0.0, 0.01, 0.0, 0.0040000000000000001, 0.0, 4.6166949580501155, 0.0, 0.45945945945945948, 0.0, 1, 1, 2, 1.0, 0.0, 0.7810590275892728, 28.433913365420214, 0.0, 1.3793103448275863, 0.0
179, 4.0, 0.0, 16, 0.2, 0.004, 0.01, 0.99, 10, 19.8, 20, 41.159999999999997, 888.47440000000006, 0.0, 0.40250000000000002, 0.0, 161.0, 0.0, 0.0, 0.19996224274228888, 0.0, 0.00029411810585673891, 0.0, 0.010000158251842795, 0.0, 0.19999999999999998, 0.0, 0.01, 0.0, 0.0040000000000000001, 0.0, 3.4359179116583682, 0.0, 0.16513761467889909, 0.0, 1, 1, 1, 18.0, 0.0, 0.18481895759015665, 1.9707781175671084, 0.0, 1.2732919254658386, 0.0
180, 2.0, 0.0, 11, 0.2, 0.004, 0.01, 0.99, 10, 19.8, 20, 24.550000000000001, 188.5675, 0.0, 0.2175, 0.0, 87.0, 0.0, 0.0, 0.19999848712284432, 0.0, 0.00026224686447639693, 0.0, 0.0099993659802479398, 0.0, 0.20000000000000001, 0.0, 0.01, 0.0, 0.0040000000000000001, 0.0, 1.9193343795073683, 0.0, 0.12727272727272726, 0.0, 1, 1, 1, 9.0, 0.0, 0.292443301317828, 0.80808080808080807, 0.0, 1.6038492381716118, 0.0
181, 0.0, 0.0, 8, 0.2, 0.004, 0.01, 0.99, 10, 19.8, 20, 48.259999999999998, 845.5924, 0.0, 0.2225, 0.0, 89.0, 0.0, 0.0, 0.19999582683422984, 0.0, 0.00016233521648524455, 0.0, 0.0099994628714310269, 0.0, 0.20000000000000001, 0.0, 0.0099999999999999985, 0.0, 0.004000000000000001, 0.0, 4.3238578873240021, 0.0, 0.22522522522522523, 0.0, 1, 1, 1, 10.0, 0.0, 0.22739888601241903, 0.98280098280098283, 0.0, 1.3278855975485189, 0.0
