RowID,MeanIndProduction,VarIndProduction,ResInflow,MaxGrowthRate,MaxMetMaint,MaxActiveDispersal,LogseriesA,StartingSeed,width,height,MeanTotalAbundance,VarTotalAbundance,ImmigrationRate,MeanResourceConcentration,VarResourceConcentration,MeanResourceParticles,VarResourceParticles,Speciation,MeanPerCapitaGrowth,VarPerCapitaGrowth,MeanPerCapitaMaint,VarPerCapitaMaint,MeanPerCapitaActiveDispersal,VarPerCapitaActiveDispersal,MeanSpecGrowth,VarSpecGrowth,MeanSpecDisp,VarSpecDisp,MeanSpecMaint,VarSpecMaint,MeanAvgDist,VarAvgDist,MeanDormFreq,VarDormFreq,TrophicComplexityLevel,ResourceComplexityLevel,SpatialComplexityLevel,MeanEncounter,VarEncounter,IncomingResAgg,MeanIndAgg,VarIndAgg,MeanResAgg,VarResAgg
11, 0.16, 1.0544, 3, 0.1, 0.004, 0.1, 0.99, 100, 19.8, 20, 154.02000000000001, 2.1395999999999997, 0.0, 0.09130000000000002, 6.1809999999999993e-05, 36.520000000000003, 9.8895999999999997, 0.0, 0.099987510665406204, 1.4018165303961275e-12, 0.00013826318925420661, 4.2143267945249712e-10, 0.099995030255782977, 1.0631190991051327e-12, 0.10000000000000001, 1.9259299443872359e-34, 0.10000000000000001, 1.9259299443872359e-34, 0.0040000000000000001, 0.0, 3.5025197117106477, 0.41461843353650712, 0.53315432195509471, 0.0017273509423252375, 1, 2, 1, 3.0600000000000001, 2.9363999999999999, 0.38061876472225137, 1.3231532516971243, 0.12074531939746252, 1.2894005589742594, 0.90564025272990389
12, -0.34000000000000002, 0.6644000000000001, 12, 0.1, 0.004, 0.001, 0.99, 100, 19.8, 20, 105.78, 26.371599999999997, 0.0, 0.63840000000000008, 0.0072331900000000013, 255.36000000000001, 1157.3104000000001, 0.0, 0.10001890729893788, 1.2743387843863715e-12, 0.00015285856319249591, 3.1812470920497875e-10, 0.00099984446924970046, 6.2969043049163131e-17, 0.10000000000000001, 1.9259299443872359e-34, 0.0010000000000000002, 0.0, 0.004000000000000001, 0.0, 5.0061225369352984, 1.1391033971887894, 0.78877784452562139, 0.00080067468850988585, 3, 3, 3, 0.040000000000000001, 0.038400000000000004, 0.1826822088538574, 2.1978208924605158, 0.0092896094116526762, 3.0521172534394134, 0.07039253153209056
13, 0.059999999999999998, 0.8163999999999999, 8, 0.1, 0.004, 0.1, 0.99, 100, 19.8, 20, 150.88, 2.3456000000000001, 0.0, 0.36704999999999999, 0.0031801725000000008, 146.81999999999999, 508.82760000000002, 0.0, 0.10000001826599277, 1.9835912790406367e-12, 0.00012981186911521615, 2.9014807539580022e-10, 0.10000639779430609, 7.196786563083596e-13, 0.10000000000000001, 1.9259299443872359e-34, 0.10000000000000001, 1.9259299443872359e-34, 0.004000000000000001, 0.0, 3.7050599430505056, 0.63739386270684506, 0.5480697760828751, 0.0018268255211923525, 1, 3, 1, 0.12, 0.10559999999999999, 0.5142041236778434, 1.2763162108497073, 0.11176756251076292, 1.272527081523753, 0.087328455203318056
14, 0.5, 1.6100000000000001, 2, 0.1, 0.004, 0.01, 0.99, 100, 19.8, 20, 132.22, 65.051599999999993, 0.0, 0.068300000000000013, 5.5359999999999992e-05, 27.32, 8.8575999999999997, 0.0, 0.10000251065158157, 7.382107605943118e-12, 0.00016020505948867922, 2.8946317508681672e-10, 0.0099993122821577726, 5.2360257343539996e-14, 0.099999999999999964, 1.9259299443872359e-34, 0.01, 0.0, 0.0040000000000000001, 0.0, 3.4687592328330199, 0.4713763703481163, 0.55983140864849057, 0.0017012994468401277, 1, 2, 1, 3.02, 4.4996, 0.22792841856182366, 1.1728861148912462, 0.09365999370819679, 1.2506268294245273, 1.3348405308079654
15, -0.22, 0.37160000000000004, 14, 0.1, 0.004, 0.01, 0.99, 100, 19.8, 20, 114.84, 9.3743999999999978, 0.0, 0.67215000000000003, 0.0079812524999999974, 268.86000000000001, 1277.0003999999999, 0.0, 0.10001476862922566, 1.0932088260983087e-12, 0.00014637375337922615, 3.0112719888546523e-10, 0.010000680809816137, 8.1430080285900122e-15, 0.09999999999999995, 1.9259299443872359e-34, 0.010000000000000002, 0.0, 0.0040000000000000001, 0.0, 3.8570053333317365, 0.89534585103352471, 0.72863216832484301, 0.00015784403996598845, 3, 3, 3, 0.02, 0.019599999999999992, 0.5458962814499545, 1.7911874772165017, 0.074344657649258739, 3.0872371739780107, 0.063717775286585454
16, 0.02, 0.61959999999999993, 13, 0.1, 0.004, 0.001, 0.99, 100, 19.8, 20, 120.58, 1.8035999999999996, 0.0, 1.1331500000000001, 0.012528452500000002, 453.25999999999999, 2004.5523999999996, 0.0, 0.099982845424024497, 2.0978366518289889e-11, 0.00015473260104437964, 1.8961422076527187e-10, 0.0010001425484890652, 3.6991487327508211e-16, 0.10000000000000001, 1.9259299443872359e-34, 0.001, 0.0, 0.0040000000000000001, 0.0, 4.4187868258767757, 0.89255601938162388, 0.62497099864297267, 0.0014055576771685539, 2, 2, 2, 2.52, 2.6496, 0.4937306635661978, 2.8664816753396551, 0.028210711271078947, 16.487641465840166, 2.0373386205500266
17, 0.040000000000000001, 0.99840000000000007, 3, 0.1, 0.004, 0.1, 0.99, 100, 19.8, 20, 119.86, 4.6003999999999996, 0.0, 0.33020000000000005, 0.0019129600000000002, 132.08000000000001, 306.0736, 0.0, 0.099995892618667245, 3.2408148276319305e-12, 0.00016606556350994028, 5.1009732618050802e-10, 0.10000587174891772, 2.7836922923608917e-12, 0.099999999999999964, 1.9259299443872359e-34, 0.099999999999999964, 1.9259299443872359e-34, 0.0040000000000000001, 0.0, 3.4571239249511012, 0.47612518018160083, 0.5914598834751249, 0.00027506356014352985, 2, 2, 1, 1.5600000000000001, 2.1264000000000003, 0.5717538938063433, 1.1789473962940569, 0.11129400367229028, 1.3644238840504206, 0.16340116350017875
18, 0.14000000000000001, 1.4003999999999999, 1, 0.1, 0.004, 0.01, 0.99, 100, 19.8, 20, 112.52, 6.9696000000000007, 0.0, 0.12440000000000001, 0.00098014000000000022, 49.759999999999998, 156.82239999999999, 0.0, 0.099987412127778216, 6.1573198289221998e-12, 0.00018793407931831703, 4.2675555448857065e-10, 0.0099999947123587379, 4.5162340406453294e-14, 0.099999999999999964, 1.9259299443872359e-34, 0.010000000000000002, 0.0, 0.0040000000000000001, 0.0, 3.4110678340840188, 0.2014178249218424, 0.75536933742991375, 0.0025087823104000869, 2, 2, 1, 0.73999999999999999, 0.7924000000000001, 0.6809787036738314, 1.2898243493993371, 0.099082986175554624, 1.3719572140049985, 0.56235480890711631
19, -0.12, 0.54559999999999997, 7, 0.1, 0.004, 0.1, 0.99, 100, 19.8, 20, 97.040000000000006, 1.9183999999999997, 0.0, 0.374, 0.0018667499999999997, 149.59999999999999, 298.68000000000001, 0.0, 0.099992793775200817, 2.3540189875982256e-12, 0.00017879519061820718, 1.4768743131939437e-10, 0.099994161237199036, 2.498299299147287e-12, 0.10000000000000001, 1.9259299443872359e-34, 0.10000000000000001, 1.9259299443872359e-34, 0.004000000000000001, 0.0, 3.2834859935068681, 0.23653900013458398, 0.83708051531236838, 0.00044043041048155566, 3, 3, 3, 0.059999999999999998, 0.056400000000000006, 0.3557508163699488, 1.6659949660643922, 0.070207905324610034, 2.8087218989695248, 0.094846182202708101
20, -0.12, 0.66559999999999997, 8, 0.1, 0.004, 0.01, 0.99, 100, 19.8, 20, 119.42, 3.9235999999999995, 0.0, 0.49444999999999995, 0.0029390725000000002, 197.78, 470.25159999999988, 0.0, 0.10000526172792547, 2.2780188174881557e-12, 0.00018515029989867209, 3.7582700155996163e-10, 0.010001238069008482, 9.3111257499663173e-14, 0.10000000000000001, 1.9259299443872359e-34, 0.010000000000000002, 0.0, 0.004000000000000001, 0.0, 4.1157796304936349, 0.91056819353491081, 0.78886277704670549, 0.00017516233397801292, 2, 2, 2, 1.52, 1.4896, 0.4240475486060767, 3.0171338449613292, 0.045676852326997641, 17.61676843098131, 3.8134365624870235
21, -0.12, 1.1056000000000001, 4, 0.1, 0.004, 0.1, 0.99, 100, 19.8, 20, 133.36000000000001, 2.7504000000000004, 0.0, 0.11305000000000001, 0.00016007250000000004, 45.219999999999999, 25.611599999999999, 0.0, 0.099984211149847374, 2.4994654127206482e-12, 0.00017120782794696545, 1.5202541162163666e-10, 0.10000472069481811, 3.5246378224570616e-12, 0.09999999999999995, 1.9259299443872359e-34, 0.09999999999999995, 1.9259299443872359e-34, 0.0040000000000000001, 0.0, 3.6290134999456285, 0.16732522870826139, 0.77976487230639324, 0.0002460881208757043, 1, 1, 2, 3.8599999999999999, 4.0004, 0.2308378544420348, 2.958388336780057, 0.18323702830004115, 2.6595778278448496, 0.25030871897257129
22, -0.22, 0.61160000000000003, 1, 0.1, 0.004, 0.1, 0.99, 100, 19.8, 20, 105.48, 12.329599999999997, 0.0, 0.069800000000000001, 4.2209999999999991e-05, 27.920000000000002, 6.7535999999999987, 0.0, 0.10000900414856158, 3.4580811208210088e-12, 0.00016373850421980932, 1.4224951547610845e-10, 0.10000774126537552, 2.3988391803996297e-12, 0.10000000000000001, 1.9259299443872359e-34, 0.10000000000000001, 1.9259299443872359e-34, 0.004000000000000001, 0.0, 3.5512830741876629, 0.73306795351581722, 0.83727115989227685, 0.00013972071360396726, 1, 3, 1, 0.040000000000000001, 0.038400000000000011, 0.5166407814743174, 1.2598300211982896, 0.17263338786619442, 1.5238309558443042, 2.4006570558639506
23, 0.16, 0.97439999999999993, 3, 0.1, 0.004, 0.01, 0.99, 100, 19.8, 20, 137.78, 9.6916000000000011, 0.0, 0.9655999999999999, 0.027625639999999996, 386.24000000000001, 4420.1023999999998, 0.0, 0.099997252430686939, 4.0469995816419063e-12, 0.0001703121295619156, 2.8006965381389405e-10, 0.010001775863588221, 1.6460075209340072e-13, 0.099999999999999978, 7.7037197775489434e-34, 0.01, 0.0, 0.0040000000000000001, 0.0, 5.993552277583019, 1.9596760686517618, 0.66971396841920838, 0.0021506634324771788, 2, 1, 2, 8.4399999999999995, 23.446399999999997, 0.7853280750708733, 5.406120796427258, 2.6275037254274256, 56.249054300000893, 49.449253685723967
24, -0.35999999999999999, 0.39040000000000008, 1, 0.1, 0.004, 0.001, 0.99, 100, 19.8, 20, 75.239999999999995, 32.942400000000006, 0.0, 0.078500000000000014, 1.8499999999999996e-05, 31.399999999999999, 2.96, 0.0, 0.099995127585694052, 2.5240649332963934e-12, 0.00019012938223311016, 1.712768265017672e-12, 0.0010000211775033142, 3.0180217761360159e-16, 0.10000000000000001, 1.9259299443872359e-34, 0.0010000000000000002, 0.0, 0.004000000000000001, 0.0, 4.6001215445137706, 0.99058024121096022, 0.97182315243854722, 1.1502923838663356e-05, 2, 3, 3, 0.0, 0.0, 0.628838572485011, 1.3723609243928383, 0.11485355155406417, 14.474640378729891, 2.6221152903979572
25, 0.90000000000000002, 2.0499999999999998, 14, 0.1, 0.004, 0.001, 0.99, 100, 19.8, 20, 352.13999999999999, 163.56039999999999, 0.0, 0.44585000000000002, 0.0023159024999999992, 178.34, 370.54439999999994, 0.0, 0.099990883159771754, 5.8435700713198762e-13, 9.7452404299649953e-05, 3.533280780083844e-10, 0.0010000150502816703, 2.5985709477574132e-16, 0.10000000000000001, 1.9259299443872359e-34, 0.0010000000000000002, 0.0, 0.004000000000000001, 0.0, 3.6288223348715509, 0.70236107757229793, 0.21251836504059432, 0.0011774313638403028, 1, 1, 1, 19.859999999999999, 18.120399999999997, 0.513597687237717, 1.3253292641571839, 0.043727128319106627, 1.3601871831022052, 0.13196693324991737
26, -0.14000000000000001, 0.88040000000000018, 20, 0.1, 0.004, 0.1, 0.99, 100, 19.8, 20, 124.14, 1.9604000000000001, 0.0, 0.85240000000000027, 0.0093644899999999996, 340.95999999999998, 1498.3183999999999, 0.0, 0.099993921105700795, 2.9524209830301383e-12, 0.00015318307315806179, 2.6788899143629573e-10, 0.099979008288309981, 2.1167826284236837e-12, 0.10000000000000001, 1.9259299443872359e-34, 0.10000000000000001, 1.9259299443872359e-34, 0.004000000000000001, 0.0, 5.0041145514348822, 1.2478925587429821, 0.63670868170412287, 0.0006814357915219904, 1, 3, 3, 0.10000000000000001, 0.089999999999999997, 0.27155348007229874, 1.7607138360728023, 0.072954128837455501, 3.8599458050283078, 0.085190144889267683
27, 0.41999999999999998, 2.5636000000000001, 14, 0.1, 0.004, 0.001, 0.99, 100, 19.8, 20, 222.02000000000001, 27.659600000000001, 0.0, 0.41835, 0.0020834025, 167.34, 333.34440000000001, 0.0, 0.099993964337308297, 2.3051234354210759e-12, 0.00013311892478046666, 4.1738753445939003e-10, 0.0009999546385350722, 9.7174183247180658e-17, 0.099999999999999978, 7.7037197775489434e-34, 0.001, 0.0, 0.0040000000000000001, 0.0, 4.5719504986329387, 0.58288101876661591, 0.51999304946425873, 0.00084163202448017281, 1, 1, 2, 9.9800000000000004, 17.0596, 0.4333389085715248, 3.9256853266640923, 0.043707433439620143, 2.3871238691527075, 0.047815129405643135
28, -0.22, 0.45160000000000006, 7, 0.1, 0.004, 0.1, 0.99, 100, 19.8, 20, 106.22, 12.611600000000001, 0.0, 0.41969999999999996, 0.00201366, 167.88, 322.18560000000002, 0.0, 0.10000553437231251, 3.1349461386663128e-12, 0.00016059546619912502, 1.9648067562906733e-10, 0.099983905488117183, 1.3773592447792468e-12, 0.10000000000000001, 1.9259299443872359e-34, 0.10000000000000001, 1.9259299443872359e-34, 0.0040000000000000001, 0.0, 4.0203214283343014, 0.36105945507175791, 0.79772073728573023, 0.00028125068743510415, 3, 3, 2, 0.02, 0.019599999999999996, 0.345132145772909, 1.4022863812583004, 0.066293326185844548, 3.3614695808697035, 0.084390166027688618
29, -0.12, 0.9456, 11, 0.1, 0.004, 0.001, 0.99, 100, 19.8, 20, 156.44, 6.8063999999999991, 0.0, 0.4862499999999999, 0.0035943125000000007, 194.5, 575.09000000000003, 0.0, 0.099988100609820718, 1.487539824231006e-12, 0.00010648689359998765, 2.6228835755320292e-10, 0.0010000471556990778, 1.4635871353009774e-16, 0.099999999999999978, 7.7037197775489434e-34, 0.001, 0.0, 0.0040000000000000001, 0.0, 3.6016889544472694, 0.5959067702362818, 0.57320937867832567, 0.0020851578623322579, 1, 3, 1, 0.16, 0.13439999999999996, 0.5408789669667999, 1.2726418164079545, 0.095891950778674448, 1.2895881245490954, 0.079160735776412056
30, 0.85999999999999999, 4.7203999999999997, 20, 0.1, 0.004, 0.001, 0.99, 100, 19.8, 20, 341.94, 148.1764, 0.0, 0.58204999999999996, 0.0039304225, 232.81999999999999, 628.86760000000004, 0.0, 0.10000046090614735, 2.092190385477312e-12, 0.00014819966729829313, 3.8395322528362115e-10, 0.00099991694230652816, 2.9512935984259872e-16, 0.10000000000000001, 1.9259299443872359e-34, 0.0010000000000000002, 0.0, 0.004000000000000001, 0.0, 5.2751751314613013, 0.96732475910669469, 0.45622061323469959, 0.00026003335766826898, 1, 1, 2, 13.16, 12.854399999999998, 0.3473185014732394, 5.0267432187569963, 0.032813183265196041, 2.1133841630128472, 0.010439109727471392
31, 0.14000000000000001, 1.0404, 7, 0.1, 0.004, 0.1, 0.99, 100, 19.8, 20, 186.38, 5.9156000000000013, 0.0, 0.19329999999999997, 0.00030260999999999998, 77.319999999999993, 48.417599999999993, 0.0, 0.10000336982296699, 9.55406409847958e-13, 0.00010673655333901351, 5.8229066686663689e-10, 0.10000500968124498, 9.7066108500578696e-13, 0.099999999999999978, 7.7037197775489434e-34, 0.099999999999999978, 7.7037197775489434e-34, 0.0040000000000000001, 0.0, 3.4587029017024928, 0.3427615098208171, 0.35190863410048551, 0.0016206858848411079, 1, 2, 1, 6.0, 7.1200000000000001, 0.16228604246481917, 1.2793032473461756, 0.086248829755832437, 1.330983141916589, 0.24220901260078445
32, 0.47999999999999998, 1.0896000000000001, 19, 0.1, 0.004, 0.001, 0.99, 100, 19.8, 20, 311.44, 41.326400000000007, 0.0, 0.85450000000000004, 0.01488825, 341.80000000000001, 2382.1200000000003, 0.0, 0.10000714620933855, 1.423760811426399e-13, 7.2939406762913243e-05, 4.6809767763751155e-10, 0.001000030169460271, 1.285457442935129e-16, 0.10000000000000001, 1.9259299443872359e-34, 0.0010000000000000002, 0.0, 0.004000000000000001, 0.0, 3.5548646606915586, 0.49555146652991783, 0.20321133232309538, 0.00046791168319858858, 3, 1, 1, 16.559999999999999, 15.646399999999998, 0.32742731021733495, 1.3326374973093695, 0.052180380875443612, 1.2755643293599814, 0.030671233549568164
33, -0.38, 0.47560000000000002, 2, 0.1, 0.004, 0.1, 0.99, 100, 19.8, 20, 87.560000000000002, 34.16640000000001, 0.0, 0.16585, 0.00049340249999999994, 66.340000000000003, 78.944400000000002, 0.0, 0.10000335825595409, 1.8137306979376531e-12, 0.00019278228835139751, 2.9761534878629485e-12, 0.099991089724196236, 1.0965938147909612e-12, 0.10000000000000001, 1.9259299443872359e-34, 0.10000000000000001, 1.9259299443872359e-34, 0.004000000000000001, 0.0, 3.107965569729211, 0.32397238709098525, 0.94697755722302457, 4.9870606311812302e-05, 3, 3, 2, 0.0, 0.0, 0.30757716201261287, 0.97541784809618515, 0.069143433358223552, 4.7415319434127472, 0.50126663103541702
34, 0.040000000000000001, 0.83840000000000003, 13, 0.1, 0.004, 0.001, 0.99, 100, 19.8, 20, 169.22, 3.7715999999999998, 0.0, 0.6915, 0.00597125, 276.60000000000002, 955.39999999999998, 0.0, 0.10000158250826949, 3.784046994688593e-12, 9.9217580778349196e-05, 3.9598855946144032e-10, 0.0010000038810995386, 2.4258438217089964e-16, 0.099999999999999978, 7.7037197775489434e-34, 0.001, 0.0, 0.0040000000000000001, 0.0, 3.4780201209339467, 0.66311347239564711, 0.49430376645588386, 0.00029138093249010547, 1, 3, 1, 0.14000000000000001, 0.16039999999999999, 0.4719210318389967, 1.2540683527825771, 0.065912910848648421, 1.3945992296147423, 0.096753407583334325
35, 0.059999999999999998, 1.4563999999999999, 20, 0.1, 0.004, 0.01, 0.99, 100, 19.8, 20, 240.88, 3.5056000000000007, 0.0, 0.80815000000000015, 0.012712202499999999, 323.25999999999999, 2033.9523999999999, 0.0, 0.099996012062471717, 2.3714532360149921e-12, 9.7890424744108401e-05, 7.9438761202452619e-10, 0.0099993937699459287, 2.0531940347751132e-14, 0.10000000000000001, 1.9259299443872359e-34, 0.010000000000000002, 0.0, 0.004000000000000001, 0.0, 3.3555944832747304, 0.8006021518147004, 0.33072194265356358, 0.0013846593744607507, 3, 2, 1, 8.3800000000000008, 6.9956000000000005, 0.7381786939559091, 1.302865464902861, 0.056458504177812951, 1.2207301476893984, 0.046940181131373888
36, 0.23999999999999999, 2.1024000000000003, 4, 0.1, 0.004, 0.01, 0.99, 100, 19.8, 20, 155.36000000000001, 16.830400000000001, 0.0, 0.23175000000000004, 0.0017310625, 92.700000000000003, 276.97000000000003, 0.0, 0.10000280469230091, 9.0124788615790644e-13, 0.00017235132123470019, 2.4987629624882441e-10, 0.010000923711567354, 1.3928022355262521e-14, 0.09999999999999995, 1.9259299443872359e-34, 0.010000000000000002, 0.0, 0.0040000000000000001, 0.0, 3.6269465539344647, 0.50728286623084407, 0.68503539806754499, 0.00020932492667041905, 3, 1, 2, 3.04, 2.9184000000000001, 0.1954711290047786, 2.8815504286838673, 0.012364324733177032, 1.5450993594112057, 0.010975252944741769
