RowID,MeanIndProduction,VarIndProduction,ResInflow,MaxGrowthRate,MaxMetMaint,MaxActiveDispersal,LogseriesA,StartingSeed,width,height,MeanTotalAbundance,VarTotalAbundance,ImmigrationRate,MeanResourceConcentration,VarResourceConcentration,MeanResourceParticles,VarResourceParticles,Speciation,MeanPerCapitaGrowth,VarPerCapitaGrowth,MeanPerCapitaMaint,VarPerCapitaMaint,MeanPerCapitaActiveDispersal,VarPerCapitaActiveDispersal,MeanSpecGrowth,VarSpecGrowth,MeanSpecDisp,VarSpecDisp,MeanSpecMaint,VarSpecMaint,MeanAvgDist,VarAvgDist,MeanDormFreq,VarDormFreq,TrophicComplexityLevel,ResourceComplexityLevel,SpatialComplexityLevel,MeanEncounter,VarEncounter,IncomingResAgg,MeanIndAgg,VarIndAgg,MeanResAgg,VarResAgg,MeanDeaths,VarDeaths,RunTime
463, 0.10000000000000001, 0.18999999999999997, 40, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 32.600000000000001, 0.24000000000000007, 0.0, 7.6554999999999991, 0.18184475000000003, 765.54999999999995, 1818.4474999999998, 0.0, 0.10000500539022646, 4.8949805196079708e-13, 1.9952980765835538e-05, 4.5396275755479274e-09, 0.10002088189522322, 5.7237275832013428e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 2.4142770385929277, 0.3988934614978642, 0.0092803030303030311, 0.00029867209022038568, 2, 3, 3, 0.55000000000000004, 0.44750000000000006, 0.4, 4.476722873900294, 0.93827605873200848, 2.1752207657344447, 0.0002596173548106402, 0.20000000000000001, 0.16000000000000006, 119
464, 0.10000000000000001, 0.38999999999999996, 10, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 21.399999999999999, 0.53999999999999981, 0.0, 2.3100000000000001, 0.0099600000000000053, 231.0, 99.599999999999994, 0.0, 0.1000041858368254, 7.9430460039868695e-12, 4.2774513355732415e-05, 3.9962297390861286e-10, 0.099988764206213526, 2.5632982280699794e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 2.2798997509352992, 0.14612471753971593, 0.16263175230566534, 0.0065159673449673283, 3, 3, 2, 0.25, 0.1875, 0.4, 2.7263118269983257, 1.5953798182445069, 2.9967987387234301, 0.009430869282654443, 0.10000000000000001, 0.090000000000000011, 151
465, 2.5499999999999998, 7.1474999999999991, 10, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 227.30000000000001, 167.91000000000003, 0.0, 2.8515000000000006, 0.011412750000000003, 285.14999999999998, 114.12749999999998, 0.0, 0.10000188089480497, 3.3293901553940277e-12, 0.00015058503326088616, 2.853022324481132e-09, 0.099990646338518258, 6.7352268036650928e-13, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 2.4719876463060793, 0.097272903968289776, 0.27817288770433968, 0.00020566632409451134, 3, 1, 2, 15.6, 10.84, 0.4, 3.6798915615535712, 0.025929654935564161, 1.2287902936435433, 7.8919565449413266e-05, 2.25, 4.5875000000000004, 219
466, 1.6000000000000001, 4.2400000000000002, 40, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 414.60000000000002, 92.840000000000003, 0.0, 52.355499999999992, 3.6297347499999999, 5235.5500000000002, 36297.347499999996, 0.0, 0.10000369966625369, 5.4446330967262021e-13, 6.3132034881862797e-05, 5.329760859119083e-10, 0.10000388231972898, 1.116774627893597e-13, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 4.7500628684784445, 0.12277921438155097, 0.11925847682364513, 4.6219780323236541e-05, 4, 1, 3, 26.100000000000001, 31.089999999999996, 0.4, 4.8202032509156725, 0.067148826215470775, 2.5309276295393284, 0.0042160271186163336, 3.7000000000000002, 4.5099999999999998, 188
467, 1.95, 5.0475000000000003, 32, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 285.69999999999999, 122.11000000000001, 0.0, 8.5875000000000004, 0.1100687499999999, 858.75, 1100.6875, 0.0, 0.1000041305586605, 7.6673719934078211e-13, 7.9429063639548683e-05, 2.2922048441775719e-09, 0.099996131711250616, 1.9347396995182151e-13, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 1.8503661634643744, 0.075976564764122942, 0.099273994787254877, 0.00014283476182328221, 3, 2, 2, 28.850000000000001, 45.127499999999998, 0.4, 1.7433114069977911, 0.0049480208074634694, 1.2204647611475634, 8.1180201920063181e-05, 2.4500000000000002, 3.1475, 219
468, 0.090909090909090912, 0.26446280991735538, 4, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 15.0, 1.0, 0.0, 0.94363636363636361, 0.0032958677685950418, 94.36363636363636, 32.958677685950413, 0.0, 0.10001138683564344, 7.4763172652748172e-12, 0.00012949295448017736, 2.31857517241267e-08, 0.10000885924081369, 2.1616886863267775e-12, 0.10000000000000001, 0.0, 0.10000000000000001, 0.0, 0.01, 0.0, 1.2740168549090742, 0.027276378988576964, 0.35497517188693661, 0.00086606748787129001, 3, 2, 2, 1.393939393939394, 1.6932966023875116, 0.4, 5.8560067383596808, 4.0302040289941656, 3.6800974263618897, 0.082671624906391558, 0.18181818181818182, 0.20936639118457295, 219
469, 1.7, 2.5099999999999998, 28, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 267.89999999999998, 103.99000000000001, 0.0, 37.775500000000008, 2.65923475, 3777.5500000000002, 26592.347500000003, 0.0, 0.10000260047669388, 1.1340416223857755e-12, 6.4937548555277881e-05, 1.0448841119190238e-09, 0.10000039928445011, 3.0254429176956704e-13, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 4.9311502518692452, 0.37290354675110055, 0.07185707898175385, 2.1684620576387537e-05, 4, 1, 2, 24.149999999999999, 16.627499999999998, 0.4, 2.1341192223678891, 0.0057293016971706259, 2.3083668962798716, 0.00067974857665500682, 1.7, 1.4099999999999997, 219
470, 0.5, 2.25, 16, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 121.95, 5.5474999999999994, 0.0, 14.2865, 0.65658274999999944, 1428.6500000000001, 6565.8274999999994, 0.0, 0.10002066200509976, 3.1401790958231938e-12, 0.00010101540579529278, 6.8685621360867191e-09, 0.099994942269987841, 3.5957276244114177e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 3.5909823139584978, 0.35490954823997423, 0.13340877289976477, 0.00042007053548761934, 2, 1, 3, 12.5, 7.4500000000000002, 0.4, 2.8942509478133802, 0.12718697092198417, 3.3757736945307952, 0.02246903294145159, 1.55, 1.6475000000000002, 152
471, 7.5999999999999996, 7.6400000000000006, 90, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 1093.0, 1754.5, 0.0, 25.958499999999997, 1.1334727499999997, 2595.8499999999999, 11334.727499999999, 0.0, 0.099998163332801981, 3.7538597634910379e-13, 7.8301097812157741e-05, 7.3057123797260196e-10, 0.10000124024179229, 4.1822121856417235e-13, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.010000000000000002, 3.009265538105056e-36, 2.3511720303145407, 0.15493047169295801, 0.093740899928234131, 9.4178214505702678e-06, 3, 2, 2, 106.05, 152.94750000000002, 0.4, 1.539475433058739, 0.0016542536729891838, 1.2737840333238202, 7.7732696075144878e-05, 10.300000000000001, 14.209999999999999, 219
472, 0.0, 0.0, 0, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.099907107461152209, 1.9259299443872359e-34, 0.00025000477975203119, 2.9387358770557188e-39, 0.10005407326401058, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.010000000000000002, 3.009265538105056e-36, nan, nan, 1.0, 0.0, 1, 1, 3, 0.0, 0.0, 0.4, 0.0, 0.0, nan, nan, 0.0, 0.0, 219
473, 0.0, 0.0, 2, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 12.0, 0.0, 0.0, 0.21100000000000002, 9.899999999999994e-05, 21.100000000000001, 0.98999999999999999, 0.0, 0.10000131088402679, 1.9259299443872359e-34, 0.00020876230494047237, 7.3468396926392969e-40, 0.10002170420000052, 0.0, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.010000000000000002, 3.009265538105056e-36, 1.7884879482756493, 0.093782598097401609, 0.83333333333333337, 0.0, 1, 3, 2, 0.0, 0.0, 0.4, 1.5151515151515151, 0.0, 3.852848524473238, 0.044596920116068431, 0.050000000000000003, 0.047499999999999987, 161
474, 0.0, 0.0, 0, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10001081504710899, 7.7037197775489434e-34, 0.00024999818725370069, 0.0, 0.1000054916935313, 0.0, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, nan, nan, 1.0, 0.0, 2, 2, 3, 0.0, 0.0, 0.4, 0.0, 0.0, nan, nan, 0.0, 0.0, 119
475, 3.0, 8.6451612903225801, 40, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 812.85000000000002, 306.72749999999996, 0.0, 14.50258064516129, 0.90856753381893851, 1450.258064516129, 9085.6753381893868, 0.0, 0.10000154037623445, 8.10323294613476e-13, 5.4244210964716438e-05, 3.0604203751785272e-10, 0.10000295986079456, 1.0671076440109795e-13, 0.10000000000000003, 7.7037197775489434e-34, 0.10000000000000003, 7.7037197775489434e-34, 0.010000000000000002, 3.009265538105056e-36, 2.1697853205591935, 0.073271815819642719, 0.098273658931135266, 5.2787086722021465e-05, 3, 2, 3, 53.903225806451616, 67.95837669094692, 0.4, 2.0173190935066589, 0.0054221048370675781, 1.4874735877523042, 0.00025165514458053167, 7.096774193548387, 9.8938605619146713, 219
476, 0.0, 0.29999999999999999, 12, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 27.75, 0.28749999999999998, 0.0, 4.0519999999999996, 0.017396000000000016, 405.19999999999999, 173.96000000000004, 0.0, 0.10000294405554402, 5.9686600392410154e-12, 6.1123576240866253e-05, 1.0935941380733482e-08, 0.10002194589519746, 2.7568656187631988e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 1.3947507954956027, 0.05602495955767154, 0.095251778872468523, 0.00025112358840866089, 4, 3, 2, 0.20000000000000001, 0.16000000000000003, 0.4, 2.5867331901814659, 0.16686057432617651, 2.3155066798185482, 0.0019370843038234657, 0.25, 0.1875, 219
477, 0.050000000000000003, 0.34750000000000003, 14, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 70.200000000000003, 0.76000000000000001, 0.0, 7.6364999999999998, 0.065802749999999993, 763.64999999999998, 658.02749999999992, 0.0, 0.10000652589575235, 1.3611841259747272e-12, 2.8492438399283961e-05, 9.0547795226414267e-10, 0.099992202460456911, 1.1565017095635237e-12, 0.10000000000000001, 1.9259299443872359e-34, 0.10000000000000001, 1.9259299443872359e-34, 0.010000000000000002, 3.009265538105056e-36, 2.4853552145765367, 0.089364596287744263, 0.07700289903673245, 0.00026651170388706954, 4, 2, 2, 4.4500000000000002, 3.5475000000000008, 0.4, 1.9705253401626011, 0.090809120616513181, 2.4001053358753328, 0.0022141344043700188, 0.65000000000000002, 0.62750000000000017, 219
478, 4.0, 7.9000000000000004, 50, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 590.5, 567.35000000000002, 0.0, 83.786999999999978, 14.98787099999999, 8378.7000000000007, 149878.70999999999, 0.0, 0.10000507449602461, 4.7146208024206061e-13, 6.0977221082648122e-05, 3.6502139161832447e-10, 0.10000360850700407, 2.9131725042609126e-13, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 1.8292441046417647, 0.15591974807940981, 0.077171432197928672, 6.2680579108440716e-05, 4, 1, 1, 56.600000000000001, 59.439999999999998, 0.4, 1.3363541998037265, 0.016991627760886502, 1.3038129341560798, 0.00037508311070557309, 5.25, 9.6875, 219
479, 0.0, 0.0, 2, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 15.0, 0.0, 0.0, 1.2065217391304348, 0.0051357277882797744, 120.65217391304348, 51.357277882797732, 0.0, 0.099990842888680917, 0.0, 6.8522352153492692e-05, 0.0, 0.099991634630873738, 1.9259299443872359e-34, 0.10000000000000003, 7.7037197775489434e-34, 0.10000000000000003, 7.7037197775489434e-34, 0.010000000000000002, 1.2037062152420224e-35, 1.8414710236226635, 0.07076895770295985, 0.26666666666666666, 0.0, 3, 3, 3, 0.52173913043478259, 0.5103969754253308, 0.4, 3.8923395445134572, 3.7790037249934629, 6.2614177696639146, 0.017746509171882925, 0.21739130434782608, 0.1701323251417769, 219
480, 2.7000000000000002, 7.0099999999999998, 12, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 369.64999999999998, 235.92750000000001, 0.0, 1.9315000000000004, 0.0023527500000000015, 193.15000000000001, 23.527499999999996, 0.0, 0.10000758567993018, 2.9993138762392256e-13, 0.00010845172711490113, 1.4925186200893444e-09, 0.10000098015677181, 1.1926799091857761e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 3.6915183414517698, 0.21978808723269547, 0.22451526928826646, 6.8565660177157358e-05, 1, 1, 2, 29.800000000000001, 51.260000000000005, 0.4, 1.8125424660848855, 0.0021429505061641217, 1.0948438411581978, 0.00031038882963818729, 3.0, 1.5, 219
481, 0.10000000000000001, 0.18999999999999995, 70, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 35.100000000000001, 0.99000000000000021, 0.0, 15.571999999999997, 0.29265600000000003, 1557.2, 2926.5599999999999, 0.0, 0.10002552799420998, 3.9972735845712986e-13, 6.8962399798137543e-06, 2.0222478569428641e-11, 0.10000578968816318, 4.6934103068526684e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.010000000000000002, 3.009265538105056e-36, 2.9188233521878479, 0.076876096835987839, 0.020996732026143793, 0.00030150663206459055, 1, 3, 3, 0.34999999999999998, 0.32749999999999996, 0.4, 4.4716492657669136, 1.252757605680058, 1.5234835313244233, 0.00032694498558518, 0.20000000000000001, 0.16000000000000006, 169
482, 1.5, 2.4500000000000002, 70, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 282.25, 84.787499999999994, 0.0, 47.679999999999993, 3.961269999999999, 4768.0, 39612.699999999997, 0.0, 0.10000341177235302, 4.4525639497469184e-13, 4.9088058358362022e-05, 9.0149549704557746e-10, 0.10000120053363218, 5.622104157969513e-13, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 2.3446826778538155, 0.3954313541997071, 0.061883509971069485, 0.00014373003605686375, 4, 2, 2, 27.850000000000001, 18.127499999999998, 0.4, 5.871425951564154, 0.14469873325089791, 4.2839324080256844, 0.0048612149826589065, 2.1000000000000001, 2.5899999999999999, 219
483, -0.050000000000000003, 0.047499999999999994, 0, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 10.800000000000001, 0.15999999999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.099995838573437981, 5.0132104431605232e-11, 0.00024987117063506595, 9.9695294156966988e-17, 0.099992267427959247, 1.5596182650094342e-11, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, nan, nan, 1.0, 0.0, 2, 1, 1, 0.0, 0.0, 0.4, 0.83838383838383845, 1.8580757065605542, nan, nan, 0.050000000000000003, 0.047499999999999994, 119
484, 0.20000000000000001, 0.16000000000000006, 70, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 39.299999999999997, 1.3099999999999998, 0.0, 12.109499999999999, 0.4416547500000001, 1210.95, 4416.5474999999997, 0.0, 0.10001050277536694, 1.13306499308185e-12, 9.3525798676775814e-06, 1.4706925008631037e-11, 0.099992586961744651, 1.3769436560011126e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.010000000000000002, 3.009265538105056e-36, 1.5585332338813414, 0.10582601503590443, 0.027668197228530995, 0.00024017386876371976, 4, 3, 1, 0.20000000000000001, 0.16000000000000003, 0.4, 1.4186051856141715, 0.19781556602036948, 1.3128318433071662, 0.0051915525485893886, 0.29999999999999999, 0.40999999999999998, 130
485, 0.0, 0.0, 1, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 11.0, 0.0, 0.0, 0.14700000000000005, 8.0999999999999895e-05, 14.699999999999999, 0.80999999999999994, 0.0, 0.099989020500429474, 0.0, 0.00019821715063218507, 1.0656383015813979e-10, 0.099948892480401577, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.010000000000000002, 3.009265538105056e-36, 1.6923172861850611, 0.092966196656851824, 0.79090909090909078, 0.0017355371900826459, 1, 1, 2, 0.5, 0.75, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 140
486, 0.050000000000000003, 0.24750000000000005, 90, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 53.799999999999997, 0.76000000000000001, 0.0, 25.581999999999997, 0.709036, 2558.1999999999998, 7090.3600000000006, 0.0, 0.099999333937792631, 2.3545857893300014e-12, 1.4458120393867359e-05, 1.6709018096273937e-09, 0.10001370318058081, 1.186536823487259e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.010000000000000002, 3.009265538105056e-36, 3.6081192999913805, 0.22385569879892464, 0.011079346928403531, 0.00011493744300391524, 1, 3, 2, 0.75, 0.38750000000000001, 0.4, 1.4270523327127103, 0.073922601625348611, 1.3265588087044411, 0.00017637090949774602, 0.34999999999999998, 0.32750000000000001, 219
487, 0.0, 0.10000000000000001, 1, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 12.199999999999999, 0.15999999999999998, 0.0, 0.093000000000000013, 5.1000000000000033e-05, 9.3000000000000007, 0.51000000000000001, 0.0, 0.099993291481379018, 4.0626649245315359e-12, 0.00024687401247202288, 2.686353639519004e-08, 0.099962673646461608, 4.1804311841916799e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 1.4179670680210588, 0.025009501304767444, 0.83205128205128209, 0.00022846811308349741, 1, 1, 2, 0.0, 0.0, 0.4, 2.1037296037296036, 0.77628762069321511, 0.0, 0.0, 0.050000000000000003, 0.047499999999999987, 119
488, 1.05, 1.0474999999999999, 12, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 186.30000000000001, 38.410000000000004, 0.0, 22.43, 0.89637000000000033, 2243.0, 8963.7000000000007, 0.0, 0.099982557450642995, 2.7010825602160041e-13, 5.2562731849982013e-05, 1.0106998651343314e-09, 0.099996047922679021, 4.0476793490067286e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 1.700213545618561, 0.056399681143167221, 0.094052173414467505, 7.8193544129073669e-05, 4, 1, 1, 13.199999999999999, 9.0599999999999987, 0.4, 1.2402947303608316, 0.018927728762600911, 1.3141176718089747, 0.0038195974163601513, 1.3999999999999999, 1.9400000000000002, 219
489, 0.050000000000000003, 0.047499999999999987, 2, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 9.5, 0.25, 0.0, 0.33000000000000002, 0.0, 33.0, 0.0, 0.0, 0.099968804877968803, 1.7508040734288759e-11, 0.00022373013595691329, 1.9359275739022191e-12, 0.10003965443262028, 2.131975436369359e-10, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.010000000000000002, 3.009265538105056e-36, 1.698199359659073, 0.18284958511255509, 0.89444444444444426, 3.0864197530864605e-05, 2, 3, 3, 0.0, 0.0, 0.4, 2.5, 0.07716049382716042, 7.3863636363636358, 7.8886090522101181e-31, 0.0, 0.0, 148
490, 2.3500000000000001, 3.7275, 20, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 202.94999999999999, 187.14749999999998, 0.0, 4.3774999999999995, 0.013818749999999987, 437.75, 138.1875, 0.0, 0.10000205185785341, 1.0091381357977895e-12, 7.6200621824661744e-05, 2.2964576876517103e-09, 0.09999583105100518, 4.0251840407681368e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 2.8704923147812265, 0.097636137412621574, 0.088671055747081465, 0.00020572752931013436, 1, 2, 2, 29.350000000000001, 60.927499999999995, 0.4, 2.3172686295444929, 0.010280499568707123, 1.2305794254020692, 8.1085855662099254e-05, 1.6499999999999999, 1.6274999999999999, 219
491, 13.6, 32.640000000000001, 40, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 1280.9000000000001, 6535.0899999999992, 0.0, 7.0190000000000001, 0.031108999999999977, 701.89999999999998, 311.08999999999997, 0.0, 0.099999846927481581, 3.1588867447572468e-13, 0.00011180245431515951, 1.1412541551182295e-09, 0.099999720585467605, 3.9661906247515842e-13, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.010000000000000002, 3.009265538105056e-36, 4.1169414743195976, 0.38030630675734534, 0.16720311457243803, 4.5605491049293914e-05, 1, 1, 2, 127.59999999999999, 130.33999999999997, 0.4, 2.2254768784288288, 0.023352205522843596, 1.3788741294138562, 0.00016335548675847569, 10.699999999999999, 10.709999999999999, 219
492, 5.4500000000000002, 7.0474999999999994, 40, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 878.64999999999998, 975.82749999999999, 0.0, 8.1609999999999978, 0.044078999999999993, 816.10000000000002, 440.78999999999996, 0.0, 0.09999309648358809, 1.4470706896005649e-13, 6.3918072770686023e-05, 3.4006861238463262e-10, 0.099997972877515204, 2.9880149295604263e-13, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.010000000000000002, 3.009265538105056e-36, 1.7495156994478136, 0.11040478369450912, 0.064459011730573598, 1.9502142114020137e-05, 1, 2, 1, 88.5, 106.95, 0.4, 1.3227007314901393, 0.0059436885953833025, 1.3448619899181089, 0.010467229749291644, 6.8499999999999996, 8.7275000000000009, 219
493, 10.300000000000001, 19.210000000000001, 50, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 2122.4499999999998, 3298.3474999999999, 0.0, 16.152000000000001, 0.84862600000000055, 1615.2, 8486.2600000000002, 0.0, 0.10000365399283961, 1.3585543902540938e-13, 8.2126783729055686e-05, 1.6695226700064223e-10, 0.1000008606660218, 5.4086696767938894e-13, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.010000000000000002, 3.009265538105056e-36, 1.877182151757858, 0.10824990508593627, 0.14151645060322221, 5.7377555724365983e-05, 3, 1, 3, 116.84999999999999, 118.22749999999999, 0.4, 1.248244825150558, 0.00013512465182136045, 1.1938879898482786, 6.013115465512885e-05, 19.199999999999999, 24.859999999999999, 190
494, 0.0, 0.20000000000000001, 4, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 18.100000000000001, 0.089999999999999983, 0.0, 1.7269999999999999, 0.0014410000000000026, 172.69999999999999, 14.41, 0.0, 0.10000135195148326, 4.420842501639645e-12, 0.00012349860806606114, 2.4597755532068091e-08, 0.10001119814905898, 5.1262221722448514e-13, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 2.1146583369183727, 0.15214938598908309, 0.27631578947368418, 1.9236688211757541e-05, 1, 3, 3, 0.45000000000000001, 0.44750000000000012, 0.4, 1.8128654970760234, 0.54553206505204499, 4.9977660941169475, 0.013461301455011412, 0.20000000000000001, 0.26000000000000006, 189
495, 6.4000000000000004, 10.539999999999999, 70, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 611.29999999999995, 1574.2099999999998, 0.0, 18.891500000000004, 0.50110275000000004, 1889.1500000000001, 5011.0275000000001, 0.0, 0.099997204297206807, 3.4459420324098987e-13, 7.4618964291406608e-05, 5.0182662136311626e-10, 0.099999427550201331, 1.7745077889675177e-13, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 2.3479312871033331, 0.24889228308676134, 0.08542192905406612, 6.9650188278917155e-05, 3, 2, 2, 80.849999999999994, 81.527500000000003, 0.4, 1.5982979579815901, 0.002700076261482763, 1.4086614657929546, 3.7544473070306397e-05, 5.7999999999999998, 4.4600000000000009, 219
496, 0.10000000000000001, 0.090000000000000011, 90, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 44.299999999999997, 0.30999999999999994, 0.0, 21.669499999999999, 0.61141474999999978, 2166.9499999999998, 6114.1475000000009, 0.0, 0.099993091170107101, 1.4348179505611937e-12, 1.5816812030319016e-05, 2.301243369274315e-09, 0.10001637462531869, 1.27820913455086e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 1.7470503954022596, 0.099761086005392796, 0.0089393939393939397, 0.00011988827670645853, 4, 3, 1, 0.59999999999999998, 0.6399999999999999, 0.4, 1.3536528071411795, 0.092494990494728285, 1.3472387680756295, 0.0035857414407759352, 0.10000000000000001, 0.090000000000000011, 177
497, 0.20000000000000001, 0.36000000000000004, 20, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 28.399999999999999, 2.54, 0.0, 3.7664999999999997, 0.046582750000000013, 376.64999999999998, 465.82750000000004, 0.0, 0.10000578043601376, 1.4575420251623895e-11, 8.6000188153792138e-05, 1.010551911582776e-08, 0.099972193421744432, 4.7161619755366442e-12, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 2.1330986764185091, 0.12003780087178388, 0.24075935116257702, 0.00083880680688195577, 3, 3, 2, 0.20000000000000001, 0.16000000000000003, 0.4, 1.1448125557135571, 0.11446603401107444, 2.2040896222987607, 0.0024588004307068419, 0.29999999999999999, 0.30999999999999994, 126
498, 0.20000000000000001, 0.65999999999999992, 6, 0.1, 0.01, 0.1, 0.99, 10, 9.8, 10, 51.850000000000001, 4.2274999999999991, 0.0, 4.2050000000000001, 0.028215, 420.5, 282.14999999999998, 0.0, 0.099999362862994504, 1.0356806805434758e-11, 0.00010033399714388634, 5.9588939938743007e-09, 0.10001694431170645, 1.4766805899474565e-11, 0.10000000000000002, 1.9259299443872359e-34, 0.10000000000000002, 1.9259299443872359e-34, 0.01, 3.009265538105056e-36, 1.6313495791732788, 0.12538265605356852, 0.23970880038693573, 0.00040639830797625646, 4, 2, 2, 2.0, 3.0, 0.4, 1.7310466770748998, 0.05459231284713336, 4.5496854790734673, 0.0085719853932177733, 0.5, 0.45000000000000001, 198
